Wlgth	Rp Σ	Wlgth	GDDrp Σ	Wlgth	Rp	Wlgth	GDDrp	Wlgth	Rp 5°	Wlgth	GDDrp 5°	Wlgth	Rp 5°	Wlgth	GDDrp 5°
930.009277462393	99.1636121770387	930.009277462393	-83.8351800456832	1081.70109777222	100	1081.70109777222	-60	930.009277462393	99.7919665868003	930.009277462393	-281.816203306916	930.009277462393	98.5392142908106	930.009277462393	114.145843215549
930.296970634377	99.19555777595	930.296970634377	-80.8517500965501	1082.09666874294	100	1082.09666874294	-60	930.296970634377	99.7964997465676	930.296970634377	-289.153039761627	930.296970634377	98.5982344818689	930.296970634377	127.449539568526
930.584841853989	99.2273633578027	930.584841853989	-77.5667008690284	1082.49238437136	100	1082.49238437136	-60	930.584841853989	99.8005342885622	930.584841853989	-296.354591475911	930.584841853989	98.6574842422445	930.584841853989	141.221189737854
930.872891286564	99.2587857941889	930.872891286564	-74.0721858424953	1082.88824471039	100	1082.88824471039	-60	930.872891286564	99.8040984906926	930.872891286564	-303.40122536984	930.872891286564	98.7164525939329	930.872891286564	155.25685368485
931.161119097645	99.2896092260243	931.161119097645	-70.4618730164437	1083.28424981293	100	1083.28424981293	-60	931.161119097645	99.8072176407868	931.161119097645	-310.27429920051	931.161119097645	98.7746851709441	931.161119097645	169.350553167623
931.449525452977	99.3196476961416	931.449525452977	-66.8250409198024	1083.68039973193	100	1083.68039973193	-60	931.449525452977	99.8099141711536	931.449525452977	-316.955962647428	931.449525452977	98.8317894109224	931.449525452977	183.305880807823
931.738110518512	99.3487460928673	931.738110518512	-63.2422168041289	1084.07669452034	100	1084.07669452034	-60	931.738110518512	99.8122078015423	931.738110518512	-323.428987337554	931.738110518512	98.8874363930512	931.738110518512	196.944553729296
932.026874460408	99.3767796794025	932.026874460408	-59.7823778775185	1084.47313423116	100	1084.47313423116	-60	932.026874460408	99.8141156823869	932.026874460408	-329.676624043516	932.026874460408	98.9413598661093	932.026874460408	210.111868288479
932.315817445028	99.4036525230105	932.315817445028	-56.5015605517343	1084.86971891736	100	1084.86971891736	-60	932.315817445028	99.8156525328083	932.315817445028	-335.682484599999	932.315817445028	98.9933530882605	932.315817445028	222.67936349653
932.604939638941	99.4292951395385	932.604939638941	-53.4426193860418	1085.26644863198	100	1085.26644863198	-60	932.604939638941	99.8168307697242	932.604939638941	-341.430445838762	932.604939638941	99.0432641039538	932.604939638941	234.545207066678
932.894241208925	99.4536616432046	932.894241208925	-50.6358382559481	1085.66332342804	100	1085.66332342804	-60	932.894241208925	99.8176606257867	932.894241208925	-346.904572856651	932.894241208925	99.0909900335391	932.894241208925	245.632896344755
933.183722321963	99.4767266494531	933.183722321963	-48.1001050072366	1086.0603433586	100	1086.0603433586	-60	933.183722321963	99.8181502548521	933.183722321963	-352.089059083914	933.183722321963	99.136470868523	933.183722321963	255.888849069441
933.473383145245	99.4984821291629	933.473383145245	-45.8443994606095	1086.45750847673	100	1086.45750847673	-60	933.473383145245	99.81830582439	933.473383145245	-356.968180839372	933.473383145245	99.1796831677778	933.473383145245	265.279381918153
933.763223846171	99.5189343625172	933.763223846171	-43.8693972766322	1086.85481883554	100	1086.85481883554	-60	933.763223846171	99.8181315947487	933.763223846171	-361.526264296272	933.763223846171	99.2206339511572	933.763223846171	273.787469743007
934.053244592346	99.5381010950383	934.053244592346	-42.1690470865561	1087.25227448812	100	1087.25227448812	-60	934.053244592346	99.817629985559	934.053244592346	-365.747663015129	934.053244592346	99.2593549961011	934.053244592346	281.409568842016
934.343445551586	99.5560089592428	934.343445551586	-40.7320279870719	1087.64987548762	100	1087.64987548762	-60	934.343445551586	99.8168016298356	934.343445551586	-369.616744411302	934.343445551586	99.2958976650908	934.343445551586	288.152688437158
934.633826891913	99.5726911940799	934.633826891913	-39.5430352324637	1088.0476218872	100	1088.0476218872	-60	934.633826891913	99.8156454165575	934.633826891913	-373.117883712861	934.633826891913	99.3303283293396	934.633826891913	294.031813247934
934.92438878156	99.5881856706633	934.92438878156	-38.5838726824622	1088.44551374001	100	1088.44551374001	-60	934.92438878156	99.8141585227048	934.92438878156	-376.235464127451	934.92438878156	99.3627244066631	934.92438878156	299.067718762526
935.215131388969	99.6025332160403	935.215131388969	-37.8343519104526	1088.84355109925	100	1088.84355109925	-60	935.215131388969	99.8123364359332	935.215131388969	-378.95388208017	935.215131388969	99.3931709976572	935.215131388969	303.285178259265
935.506054882791	99.6157762157453	935.506054882791	-37.2730113501295	1089.24173401813	100	1089.24173401813	-60	935.506054882791	99.8101729692797	935.506054882791	-381.257556515507	935.506054882791	99.4217580819112	935.506054882791	306.711533815248
935.797159431886	99.6279574695029	935.797159431886	-36.8776762447618	1089.64006254989	100	1089.64006254989	-60	935.797159431886	99.8076602695723	935.797159431886	-383.130941385488	935.797159431886	99.4485782227185	935.797159431886	309.375588895964
936.088445205327	99.6391192715365	936.088445205327	-36.6258831826511	1090.03853674777	100	1090.03853674777	-60	936.088445205327	99.8047888215429	936.088445205327	-384.558540586057	936.088445205327	99.4737247223604	936.088445205327	311.306774220754
936.379912372395	99.6493026865508	936.379912372395	-36.4951931242975	1090.43715666504	100	1090.43715666504	-60	936.379912372395	99.8015474500656	936.379912372395	-385.524924772625	936.379912372395	99.4972901686135	936.379912372395	312.53453852403
936.671561102583	99.6585469937898	936.671561102583	-36.4634152080273	1090.83592235499	100	1090.83592235499	-60	936.671561102583	99.7979233234845	936.671561102583	-386.014749703806	936.671561102583	99.519365315052	936.671561102583	313.087919287751
936.963391565595	99.6668892740047	936.963391565595	-36.5087611154756	1091.23483387092	100	1091.23483387092	-60	936.963391565595	99.7939019616659	936.963391565595	-386.012776058905	936.963391565595	99.5400382417403	936.963391565595	312.995253827954
937.255403931346	99.6743641172593	937.255403931346	-36.6099469792444	1091.63389126617	100	1091.63389126617	-60	937.255403931346	99.7894672532609	937.255403931346	-385.503891082063	937.255403931346	99.5593937480945	937.255403931346	312.283997123574
937.547598369965	99.6810034329133	937.547598369965	-36.7462571132286	1092.03309459409	100	1092.03309459409	-60	937.547598369965	99.7846014877166	937.547598369965	-384.473132970012	937.547598369965	99.5775129353563	937.547598369965	310.980618743554
937.83997505179	99.6868363466694	937.83997505179	-36.8975814795691	1092.43244390803	100	1092.43244390803	-60	937.83997505179	99.779285408861	937.83997505179	-382.905719691356	937.83997505179	99.5944729418271	937.83997505179	309.110556732218
938.132534147374	99.691889173098	938.132534147374	-37.0444369158879	1092.83193926139	100	1092.83193926139	-60	938.132534147374	99.7734982984544	938.132534147374	-380.787084970095	938.132534147374	99.6103467994287	938.132534147374	306.698211138319
938.425275827482	99.6961854555208	938.425275827482	-37.1679808015605	1093.23158070757	100	1093.23158070757	-60	938.425275827482	99.7672180999757	938.425275827482	-378.102925556729	938.425275827482	99.625203385159	938.425275827482	303.766963953608
938.718200263094	99.6997460684824	938.718200263094	-37.2500250779619	1093.6313683	100	1093.6313683	-60	938.718200263094	99.760421595114	938.718200263094	-374.839265729835	938.718200263094	99.6391074454592	938.718200263094	300.339215573911
939.011307625399	99.7025893813014	939.011307625399	-37.2730583622931	1094.03130209211	100	1094.03130209211	-60	939.011307625399	99.7530846480017	939.011307625399	-370.982547303966	939.011307625399	99.6521196754344	939.011307625399	296.436430579379
939.304598085804	99.7047314843277	939.304598085804	-37.2202843017634	1094.43138213738	100	1094.43138213738	-60	939.304598085804	99.7451825351067	939.304598085804	-366.519756335947	939.304598085804	99.6642968382257	939.304598085804	292.07918773242
939.59807181593	99.706186482563	939.59807181593	-37.0756852776572	1094.8316084893	100	1094.8316084893	-60	939.59807181593	99.7366903818706	939.59807181593	-361.438601263104	939.59807181593	99.6756919126994	939.59807181593	287.287230707789
939.89172898761	99.7069668641781	939.89172898761	-36.8241220266107	1095.23198120135	100	1095.23198120135	-60	939.89172898761	99.727583730493	939.89172898761	-355.727761339466	939.89172898761	99.6863542600259	939.89172898761	282.079517286244
940.185569772895	99.7070839540933	940.185569772895	-36.4514815831193	1095.63250032707	100	1095.63250032707	-60	940.185569772895	99.7178392665147	940.185569772895	-349.377228806801	940.185569772895	99.6963298017126	940.185569772895	276.474265640563
940.479594344048	99.7065484650412	940.479594344048	-35.9448879457954	1096.03316591999	100	1096.03316591999	-60	940.479594344048	99.7074357346718	940.479594344048	-342.378772881999	940.479594344048	99.7056612033062	940.479594344048	270.488996990408
940.77380287355	99.7053711601446	940.77380287355	-35.2929916654819	1096.43397803369	100	1096.43397803369	-60	940.77380287355	99.6963550763408	940.77380287355	-334.726557687166	940.77380287355	99.714388059322	940.77380287355	264.140574356202
941.068195534098	99.7035636416575	941.068195534098	-34.4863555589125	1096.83493672173	100	1096.83493672173	-60	941.068195534098	99.6845838210051	941.068195534098	-326.417948567413	941.068195534098	99.7225470760442	941.068195534098	257.445237449588
941.362772498602	99.7011392796019	941.362772498602	-33.5179530833596	1097.23604203773	100	1097.23604203773	-60	941.362772498602	99.672114761422	941.362772498602	-317.454540102914	941.362772498602	99.7301722497211	941.362772498602	250.418633936195
941.657533940194	99.6981142909202	941.657533940194	-32.3837923209182	1097.63729403531	100	1097.63729403531	-60	941.657533940194	99.6589489352154	941.657533940194	-307.843432066602	941.657533940194	99.7372950383696	941.657533940194	243.075847424765
941.952480032217	99.694508973563	941.952480032217	-31.0836703769241	1098.0386927681	100	1098.0386927681	-60	941.952480032217	99.645097922641	941.952480032217	-297.598763351022	941.952480032217	99.7439445259608	941.952480032217	235.431422597174
942.247610948235	99.6903490896811	942.247610948235	-29.6220483445209	1098.44023828976	100	1098.44023828976	-60	942.247610948235	99.6305864493371	942.247610948235	-286.74348460435	942.247610948235	99.7501475781848	942.247610948235	227.499387915308
942.54292686203	99.6856673767347	942.54292686203	-28.0090138107993	1098.84193065397	100	1098.84193065397	-60	942.54292686203	99.6154552518681	942.54292686203	-275.311303955654	942.54292686203	99.7559289893284	942.54292686203	219.293276334056
942.838427947598	99.6805051440078	942.838427947598	-26.2612646457158	1099.24376991444	100	1099.24376991444	-60	942.838427947598	99.5997641210532	942.838427947598	-263.348673718086	942.838427947598	99.761311620057	942.838427947598	210.826144426655
943.134114379158	99.6749138843099	943.134114379158	-24.4030044020391	1099.64575612488	100	1099.64575612488	-60	943.134114379158	99.5835949826567	943.134114379158	-250.916599098679	943.134114379158	99.7663165260793	943.134114379158	202.110590294601
943.429986331145	99.6689567970623	943.429986331145	-22.4665887017206	1100.04788933903	100	1100.04788933903	-60	943.429986331145	99.5670548079854	943.429986331145	-238.091947998443	943.429986331145	99.7709630778189	943.429986331145	193.158770595002
943.726043978213	99.6627100815112	943.726043978213	-20.4927105226607	1100.45016961066	100	1100.45016961066	-60	943.726043978213	99.5502780723312	943.726043978213	-224.967838022825	943.726043978213	99.7752690713177	943.726043978213	183.982416977503
944.022287495235	99.6562638215553	944.022287495235	-18.529873197824	1100.85259699352	100	1100.85259699352	-60	944.022287495235	99.5334284051279	944.022287495235	-211.652598577631	944.022287495235	99.7792508306664	944.022287495235	174.592852181983
944.318717057306	99.6497222532679	944.318717057306	-16.6328922741158	1101.25517154144	100	1101.25517154144	-60	944.318717057306	99.5166990154173	944.318717057306	-198.26679055867	944.318717057306	99.7829233022999	944.318717057306	165.001006010438
944.615332839739	99.6432031918155	944.615332839739	-14.8602144394698	1101.65789330821	100	1101.65789330821	-60	944.615332839739	99.5003114479983	944.615332839739	-184.937860228971	944.615332839739	99.7863001415276	944.615332839739	155.217431350032
944.912135018067	99.6368364070663	944.912135018067	-13.2699653092942	1102.06076234769	100	1102.06076234769	-60	944.912135018067	99.4845122512091	944.912135018067	-171.792251012175	944.912135018067	99.7893937916737	944.912135018067	145.252320393587
945.209123768045	99.6307607874573	945.209123768045	-11.9148483710705	1102.46377871372	100	1102.46377871372	-60	945.209123768045	99.4695672379028	945.209123768045	-158.945217916274	945.209123768045	99.7922155562082	945.209123768045	135.115521174133
945.506299265647	99.6251202269098	945.506299265647	-10.8363013075585	1102.86694246018	100	1102.86694246018	-60	945.506299265647	99.4557532111688	945.506299265647	-146.489157122151	945.506299265647	99.7947756642363	945.506299265647	124.816554507034
945.803661687072	99.6200583094869	945.803661687072	-10.0586254022894	1103.27025364097	100	1103.27025364097	-60	945.803661687072	99.4433473050378	945.803661687072	-134.481882215194	945.803661687072	99.7970833297041	945.803661687072	114.364631410615
946.101211208737	99.6157120394975	946.101211208737	-9.58405570609271	1103.67371231	100	1103.67371231	-60	946.101211208737	99.4326144346664	946.101211208737	-122.936782472152	946.101211208737	99.7991468046565	946.101211208737	103.768671059967
946.398948007283	99.6122050462334	946.398948007283	-9.3898318119592	1104.07731852122	100	1104.07731852122	-60	946.398948007283	99.4237937112372	946.398948007283	-111.81698293635	946.398948007283	99.8009734268605	946.398948007283	93.0373193124312
946.696872259573	99.609640846978	946.696872259573	-9.42817447210485	1104.48107232856	100	1104.48107232856	-60	946.696872259573	99.4170849834685	946.696872259573	-101.035316776813	946.696872259573	99.802569662084	946.696872259573	82.1789678326033
946.994984142693	99.6080968400046	946.994984142693	-9.62964419994471	1104.88497378602	100	1104.88497378602	-60	946.994984142693	99.4126368420755	946.994984142693	-90.4610622335553	946.994984142693	99.803941141298	946.994984142693	71.2017738336659
947.293283833952	99.6076196887949	947.293283833952	-9.90971908582874	1105.28902294758	100	1105.28902294758	-60	947.293283833952	99.4105374019691	947.293283833952	-79.9331186173519	947.293283833952	99.8050926930314	947.293283833952	60.1136804456945
947.591771510882	99.6082226362674	947.591771510882	-10.1777365706404	1105.69321986726	100	1105.69321986726	-60	947.591771510882	99.4108089329561	947.591771510882	-69.2779108559955	947.591771510882	99.806028371096	947.591771510882	48.9224377147147
947.890447351239	99.6098850663836	947.890447351239	-10.3468005266347	1106.0975645991	100	1106.0975645991	-60	947.890447351239	99.413406969161	947.890447351239	-58.3292252865576	947.890447351239	99.8067514778574	947.890447351239	37.6356242332882
948.189311533005	99.612554349054	948.189311533005	-10.3430336370788	1106.50205719714	100	1106.50205719714	-60	948.189311533005	99.4182239677591	948.189311533005	-46.9467366739078	948.189311533005	99.8072645832128	948.189311533005	26.2606693997503
948.488364234382	99.6161497181746	948.488364234382	-10.1127269792699	1106.90669771546	100	1106.90669771546	-60	948.488364234382	99.4250970188866	948.488364234382	-35.0303302609431	948.488364234382	99.8075695393965	948.488364234382	14.8048763024033
948.787605633803	99.620567698128	948.787605633803	-9.62644311048621	1107.31148620815	100	1107.31148620815	-60	948.787605633803	99.4338186424499	948.787605633803	-22.5283314449688	948.787605633803	99.8076674917168	948.787605633803	3.27544522399639
949.087035909921	99.6256884524874	949.087035909921	-8.87980069121854	1107.71642272933	100	1107.71642272933	-60	949.087035909921	99.4441494259833	949.087035909921	-9.43909914514381	949.087035909921	99.8075588852969	949.087035909921	-8.32050223729327
949.386655241617	99.6313823962653	949.386655241617	-7.89130826826711	1108.12150733313	100	1108.12150733313	-60	949.386655241617	99.4558311931234	949.386655241617	4.19328189734084	949.386655241617	99.8072434678639	949.386655241617	-19.9758984338751
949.686463807999	99.6375164800158	949.686463807999	-6.69806388336303	1108.5267400737	100	1108.5267400737	-60	949.686463807999	99.4685995251439	949.686463807999	18.2875765556654	949.686463807999	99.8067202886062	949.686463807999	-31.6837043223914
949.986461788398	99.6439596912089	949.986461788398	-5.35032444978472	1108.93212100522	100	1108.93212100522	-60	949.986461788398	99.4821947303935	949.986461788398	32.7362346043705	949.986461788398	99.8059876930903	949.986461788398	-43.4368835039399
950.286649362375	99.6505874881674	950.286649362375	-3.90589333796785	1109.33765018188	100	1109.33765018188	-60	950.286649362375	99.4963706941625	950.286649362375	47.4165889705719	950.286649362375	99.8050433142033	950.286649362375	-55.2283756465076
950.587026709715	99.6572850495638	950.587026709715	-2.42505516391094	1109.74332765789	100	1109.74332765789	-60	950.587026709715	99.5109013750708	950.587026709715	62.2009589534419	950.587026709715	99.8038840590589	950.587026709715	-67.0510692812637
950.887594010434	99.6639493628492	950.887594010434	-0.96650021573732	1110.14915348748	100	1110.14915348748	-60	950.887594010434	99.5255849934902	950.887594010434	76.9647735290647	950.887594010434	99.802506091778	950.887594010434	-78.8977739605393
951.188351444774	99.6704902750544	951.188351444774	0.415591582692841	1110.5551277249	100	1110.5551277249	-60	951.188351444774	99.5402461568915	951.188351444774	91.592374924921	951.188351444774	99.8009048120275	951.188351444774	-90.7611917595353
951.489299193202	99.6768306871915	951.489299193202	1.67334680346563	1110.96125042444	100	1110.96125042444	-60	951.489299193202	99.5547362823687	951.489299193202	105.980581705485	951.489299193202	99.7990748291765	951.489299193202	-102.633888098554
951.790437436419	99.6829060945938	951.790437436419	2.76604439131556	1111.36752164036	100	1111.36752164036	-60	951.790437436419	99.5689327189725	951.790437436419	120.040350637727	951.790437436419	99.7970099318962	951.790437436419	-114.508261855096
952.091766355352	99.6886636693658	952.091766355352	3.66023832296892	1111.773941427	100	1111.773941427	-60	952.091766355352	99.5827369605487	952.091766355352	133.696991373462	952.091766355352	99.7947030530099	952.091766355352	-126.376514727524
952.393286131156	99.6940610577324	952.393286131156	4.32938760415895	1112.18050983868	100	1112.18050983868	-60	952.393286131156	99.5960722934973	952.393286131156	146.889395010708	952.393286131156	99.7921462293627	952.393286131156	-138.23061980239
952.694996945218	99.6990650332785	952.694996945218	4.75319502266458	1112.58722692975	100	1112.58722692975	-60	952.694996945218	99.6088811607486	952.694996945218	159.568679312183	952.694996945218	99.7893305564682	952.694996945218	-150.062289266853
952.996898979153	99.7036501133769	952.996898979153	4.91681231464051	1112.99409275458	100	1112.99409275458	-60	952.996898979153	99.6211224562761	952.996898979153	171.696565823965	952.996898979153	99.7862461376474	952.996898979153	-161.862941194684
953.298992414808	99.7077972147886	953.298992414808	4.81002364579379	1113.40110736757	100	1113.40110736757	-60	953.298992414808	99.6327689021712	953.298992414808	183.243712611308	953.298992414808	99.7828820273682	953.298992414808	-173.62366531972
953.60127743426	99.7114923977502	953.60127743426	4.42647886141827	1113.80827082312	100	1113.80827082312	-60	953.60127743426	99.6438046071912	953.60127743426	194.188145415964	953.60127743426	99.7792261684584	953.60127743426	-185.335187693127
953.903754219816	99.7147257266431	953.903754219816	3.76301596961646	1114.21558317567	100	1114.21558317567	-60	953.903754219816	99.6542228634045	953.903754219816	204.513866040079	953.903754219816	99.7752653228606	953.903754219816	-196.987834100846
954.206422954015	99.7174902594594	954.206422954015	2.8190892216271	1114.62304447966	100	1114.62304447966	-60	954.206422954015	99.6640242059008	954.206422954015	214.209670537673	954.206422954015	99.7709849955733	954.206422954015	-208.571492094419
954.509283819629	99.7197811670983	954.509283819629	1.59630389316985	1115.03065478957	100	1115.03065478957	-60	954.509283819629	99.6732147381838	954.509283819629	223.268179247937	954.509283819629	99.7663693514292	954.509283819629	-220.075571461597
954.81233699966	99.7215949761771	954.81233699966	0.0980498083651042	1115.43841415989	100	1115.43841415989	-60	954.81233699966	99.6818047111865	954.81233699966	231.685062549672	954.81233699966	99.761401124359	954.81233699966	-231.488962932942
955.115582677344	99.7229289246602	955.115582677344	-1.67077891293813	1115.84632264512	100	1115.84632264512	-60	955.115582677344	99.6898073350432	955.115582677344	239.458437060476	955.115582677344	99.7560615188095	955.115582677344	-242.799994886352
955.41902103615	99.7237804174039	955.41902103615	-3.70399193901645	1116.2543802998	100	1116.2543802998	-60	955.41902103615	99.6972377982879	955.41902103615	246.588403895583	955.41902103615	99.7503301030209	955.41902103615	-253.996387773616
955.722652259778	99.7241465680172	955.722652259778	-5.99425236373862	1116.66258717848	100	1116.66258717848	-60	955.722652259778	99.7041124676705	955.722652259778	253.076701224391	955.722652259778	99.7441846939268	955.722652259778	-265.065205951869
956.026476532165	99.724023813751	956.026476532165	-8.53318025884226	1117.07094333573	100	1117.07094333573	-60	956.026476532165	99.7104482422904	956.026476532165	258.926446041625	956.026476532165	99.7376012335248	956.026476532165	-275.99280655931
956.330494037479	99.7234075910431	956.330494037479	-11.3114206796717	1117.47944882614	100	1117.47944882614	-60	956.330494037479	99.7162620374358	956.330494037479	264.141943670503	956.330494037479	99.7305536566926	956.330494037479	-286.764785029846
956.634704960124	99.72229206062	956.634704960124	-14.3186847381307	1117.88810370431	100	1117.88810370431	-60	956.634704960124	99.7215703758628	956.634704960124	268.728547322726	956.634704960124	99.7230137506	956.634704960124	-297.365916798988
956.939109484738	99.7206698724725	956.939109484738	-17.5437705366196	1118.29690802489	100	1118.29690802489	-60	956.939109484738	99.7263890668351	956.939109484738	272.692553642897	956.939109484738	99.7149510060991	956.939109484738	-307.780094716136
957.243707796194	99.7185319624916	957.243707796194	-20.9745691483847	1118.70586184251	100	1118.70586184251	-60	957.243707796194	99.7307329558584	957.243707796194	276.041123356953	957.243707796194	99.7063324617863	957.243707796194	-317.990261653723
957.548500079602	99.7158673739993	957.548500079602	-24.5980594765393	1119.11496521185	100	1119.11496521185	-60	957.548500079602	99.7346157305085	957.548500079602	278.782218846318	957.548500079602	99.697122541852	957.548500079602	-327.978337799397
957.853486520305	99.7126630987945	957.853486520305	-28.4002947303968	1119.5242181876	100	1119.5242181876	-60	957.853486520305	99.7380497699929	957.853486520305	280.924552685277	957.853486520305	99.6872828893535	957.853486520305	-337.725142146071
958.158667303885	99.7089039336756	958.158667303885	-32.3663824139215	1119.93362082447	100	1119.93362082447	-60	958.158667303885	99.7410460280677	958.158667303885	282.477542946658	958.158667303885	99.6767721972482	958.158667303885	-347.210307774501
958.464042616159	99.704572349703	958.464042616159	-36.4804591065725	1120.34317317719	100	1120.34317317719	-60	958.464042616159	99.7436139406429	958.464042616159	283.451272464295	958.464042616159	99.6655460404013	958.464042616159	-356.41219067744
958.769612643181	99.6996483727429	958.769612643181	-40.7256609170601	1120.75287530051	100	1120.75287530051	-60	958.769612643181	99.7457613508599	958.769612643181	283.856450301841	958.769612643181	99.6535567128927	958.769612643181	-365.307772135961
959.075377571243	99.6941094751544	959.075377571243	-45.0840902954808	1121.1627272492	100	1121.1627272492	-60	959.075377571243	99.7474944456397	959.075377571243	283.704374481683	959.075377571243	99.640753076365	959.075377571243	-373.872555072644
959.381337586875	99.6879304798541	959.381337586875	-49.5367799007829	1121.57272907805	100	1121.57272907805	-60	959.381337586875	99.7488176986984	959.381337586875	283.006895627085	959.381337586875	99.6270804268982	959.381337586875	-382.080455428651
959.687492876844	99.6810834794988	959.687492876844	-54.0636544520822	1121.98288084187	100	1121.98288084187	-60	959.687492876844	99.7497338158383	959.687492876844	281.7763816174	959.687492876844	99.6124803900892	959.687492876844	-389.903690521565
959.993843628155	99.6735377751994	959.993843628155	-58.6434919727715	1122.39318259549	100	1122.39318259549	-60	959.993843628155	99.7502436789809	959.993843628155	280.025683686269	959.993843628155	99.5968908566942	959.993843628155	-397.312667631812
960.300390028055	99.6652598410859	960.300390028055	-63.2538866107396	1122.80363439375	100	1122.80363439375	-60	960.300390028055	99.7503462859187	960.300390028055	277.768104641404	960.300390028055	99.5802459744783	960.300390028055	-404.275877862883
960.607132264026	99.6562133232432	960.607132264026	-67.8712163475911	1123.21423629154	100	1123.21423629154	-60	960.607132264026	99.7500386831728	960.607132264026	275.017370077776	960.607132264026	99.5624762158926	960.607132264026	-410.759802772959
960.914070523793	99.6463590840881	960.914070523793	-72.4706204730168	1123.62498834374	100	1123.62498834374	-60	960.914070523793	99.7493158896545	960.914070523793	271.78760361547	960.914070523793	99.5435085459553	960.914070523793	-416.728844561504
961.22120499532	99.6356553062079	961.22120499532	-77.025993790464	1124.03589060526	100	1124.03589060526	-60	961.22120499532	99.7481708090712	961.22120499532	268.093307336416	961.22120499532	99.5232667203424	961.22120499532	-422.145294917344
961.52853586681	99.6240576730779	961.52853586681	-81.510007236442	1124.44694313104	100	1124.44694313104	-60	961.52853586681	99.7465941292057	961.52853586681	263.949348736525	961.52853586681	99.5016717502411	961.52853586681	-426.969363209409
961.836063326708	99.6115196479141	961.836063326708	-85.8941680362806	1124.85814597601	100	1124.85814597601	-60	961.836063326708	99.7445742063495	961.836063326708	259.370955660107	961.836063326708	99.4786425779854	961.836063326708	-431.159291732668
962.143787563701	99.5979928761817	962.143787563701	-90.1489367510475	1125.26949919516	100	1125.26949919516	-60	962.143787563701	99.7420969333078	962.143787563701	254.373720855687	962.143787563701	99.4540970157943	962.143787563701	-434.671594357782
962.451708766716	99.5834277418594	962.451708766716	-94.2439236007042	1125.68100284348	100	1125.68100284348	-60	962.451708766716	99.7391455895357	962.451708766716	248.973617989447	962.451708766716	99.4279530088393	962.451708766716	-437.461465190855
962.759827124923	99.5677741122385	962.759827124923	-98.1481921598432	1126.09265697597	100	1126.09265697597	-60	962.759827124923	99.7357006721343	962.759827124923	243.187031183486	962.759827124923	99.4001302929193	962.759827124923	-439.483415503173
963.068142827733	99.5509823104806	963.068142827733	-101.83070459239	1126.50446164766	100	1126.50446164766	-60	963.068142827733	99.7317397066621	963.068142827733	237.030800409645	963.068142827733	99.3705525255127	963.068142827733	-440.692209594424
963.376656064801	99.533004358786	963.376656064801	-105.260948371556	1126.91641691362	100	1126.91641691362	-60	963.376656064801	99.7272370370439	963.376656064801	230.522285366202	963.376656064801	99.3391499757104	963.376656064801	-441.044182109313
963.685367026025	99.5137955370197	963.685367026025	-108.409788797566	1127.3285228289	100	1127.3285228289	-60	963.685367026025	99.7221635943208	963.685367026025	223.679450782549	963.685367026025	99.3058628618417	963.685367026025	-440.49902837768
963.994275901545	99.4933163008384	963.994275901545	-111.250592796164	1127.7407794486	100	1127.7407794486	-60	963.994275901545	99.7164866446559	963.994275901545	216.520976418656	963.994275901545	99.2706454230975	963.994275901545	-439.022162010984
964.303382881748	99.4715345981876	964.303382881748	-113.760664842657	1128.15318682784	100	1128.15318682784	-60	964.303382881748	99.7101695179596	964.303382881748	209.066395314974	964.303382881748	99.2334707999493	964.303382881748	-436.587725000288
964.612688157262	99.4484286115281	964.612688157262	-115.923021844102	1128.56574502174	100	1128.56574502174	-60	964.612688157262	99.7031713198348	964.612688157262	201.336264047268	964.612688157262	99.1943367736658	964.612688157262	-433.182307735471
964.922191918961	99.4239899329239	964.922191918961	-117.728505962122	1128.97845408545	100	1128.97845408545	-60	964.922191918961	99.6954466313944	964.922191918961	193.352368754461	964.922191918961	99.1532723729159	964.922191918961	-428.809380678704
965.231894357963	99.3982271476375	965.231894357963	-119.178187693671	1129.39131407415	100	1129.39131407415	-60	965.231894357963	99.6869452040552	965.231894357963	185.137970393802	965.231894357963	99.1103452901415	965.231894357963	-423.494345781145
965.541795665635	99.3711697566582	965.541795665635	-120.285941504776	1129.80432504303	100	1129.80432504303	-60	965.541795665635	99.6776116598629	965.541795665635	176.718091815589	965.541795665635	99.0656699570861	965.541795665635	-417.289974825141
965.851896033585	99.342872307998	965.851896033585	-121.08098058908	1130.21748704731	100	1130.21748704731	-60	965.851896033585	99.6673852125569	965.851896033585	168.1198475204	965.851896033585	99.0194160041014	965.851896033585	-410.28180869856
966.162195653671	99.3134185305912	966.162195653671	-121.610018499929	1130.63080014221	100	1130.63080014221	-60	966.162195653671	99.6561994307778	966.162195653671	159.372813896955	966.162195653671	98.9718166714097	966.162195653671	-402.592850896814
966.472694717994	99.2829251761965	966.472694717994	-121.938594668491	1131.04426438299	100	1131.04426438299	-60	966.472694717994	99.6439820729737	966.472694717994	150.509432679034	966.472694717994	98.9231765579524	966.472694717994	-394.386622016015
966.783393418908	99.2515451811316	966.783393418908	-122.150981813156	1131.45787982491	100	1131.45787982491	-60	966.783393418908	99.6306550341966	966.783393418908	141.565432390392	966.783393418908	98.8738778989364	966.783393418908	-385.867396016704
967.094291949007	99.2194696740814	967.094291949007	-122.34802466171	1131.87164652329	100	1131.87164652329	-60	967.094291949007	99.6161344586798	967.094291949007	132.580240435296	967.094291949007	98.8243843821245	967.094291949007	-377.276289758716
