Wlgth,GDDrp5deg,GDDrp19deg
690.2069271,-137.4643816,44.28122886
690.5507888,-166.4676137,83.56988757
690.8949934,-195.1903726,121.4875077
691.2395412,-223.5214082,157.60208
691.5844329,-251.3396422,191.520376
691.9296689,-278.5127151,222.8952469
692.2752497,-304.8956851,251.4310709
692.6211759,-330.3299373,276.8872341
692.9674481,-354.64237,299.0796509
693.3140666,-377.644935,317.8804282
693.661032,-399.1346171,333.2158667
694.0083449,-418.8939494,345.0630562
694.3560058,-436.6921599,353.4453582
694.7040151,-452.2870533,358.4270908
695.0523735,-465.4277186,360.1077204
695.4010814,-475.8581491,358.6158472
695.7501394,-483.3218304,354.1032339
696.099548,-487.567327,346.7390873
696.4493077,-488.3548461,336.7047553
696.7994191,-485.4637059,324.1889572
697.1498826,-478.7005624,309.3836228
697.5006989,-467.9081767,292.4803784
697.8518684,-452.9744214,273.6676881
698.2033917,-433.8411478,253.1286318
698.5552693,-410.5124673,231.0392852
698.9075018,-383.0619514,207.5676551
699.2600897,-351.6382353,182.8731139
699.6130335,-316.4685243,157.1062762
699.9663337,-277.8595618,130.4092587
700.319991,-236.1957218,102.9162698
700.6740058,-191.9340323,74.75447423
701.0283788,-145.5961161,46.045088
701.3831103,-97.75723423,16.90465962
701.738201,-49.03282087,-12.55350015
702.0936515,-0.063080873,-42.21777437
702.4494622,48.50362718,-71.97661387
702.8056338,96.02780651,-101.7168589
703.1621667,141.8953873,-131.3220392
703.5190616,185.5330292,-160.6706827
703.8763189,226.4214472,-189.6346682
704.2339393,264.1061999,-218.0776598
704.5919232,298.2055639,-245.8536667
704.9502712,328.415323,-272.8057804
705.308984,354.5104973,-298.7651466
705.668062,376.3442161,-323.5502406
706.0275058,393.8440809,-346.9665197
706.387316,407.0064653,-368.8065373
706.7474931,415.8892549,-388.8506063
707.1080376,420.6035429,-406.8681033
707.4689503,421.3047766,-422.6195035
707.8302315,418.1837975,-435.8592289
708.1918819,411.4581517,-446.3393762
708.5539021,401.3639657,-453.8143681
708.9162925,388.1486056,-458.0465365
709.2790539,372.0642602,-458.8126015
709.6421867,353.3625211,-455.9109527
710.0056915,332.2899785,-449.1695762
710.3695689,309.0848035,-438.454396
710.7338195,283.9742618,-423.6777263
711.0984438,257.1730743,-404.8064601
711.4634425,228.8825369,-381.8695619
711.828816,199.2903001,-354.9643925
712.194565,168.5707142,-324.2613853
712.56069,136.8856519,-290.0066192
712.9271917,104.3857252,-252.5218976
713.2940706,71.21182527,-212.2020526
713.6613272,37.49692317,-169.5093379
714.0289623,3.368077254,-124.9649456
714.3969763,-31.05139788,-79.1378749
714.7653699,-65.63964015,-32.63156201
715.1341435,-100.2738617,13.93114849
715.503298,-134.8279165,59.9239863
715.8728337,-169.1698473,104.7334107
716.2427513,-203.1594491,147.774144
716.6130515,-236.6458908,188.5033357
716.9837347,-269.465447,226.432718
717.3548016,-301.4394012,261.1382619
717.7262528,-332.3721982,292.2670237
718.0980889,-362.0499354,319.5410645
718.4703104,-390.239304,342.7585034
718.8429181,-416.6871046,361.7919305
719.2159124,-441.1204811,376.584527
719.589294,-463.2480269,387.14433
719.9630634,-482.7619251,393.5371188
720.3372214,-499.3412824,395.8784107
720.7117684,-512.6568,394.3250229
721.0867052,-522.3768955,389.066611
721.4620323,-528.1753388,380.3175238
721.8377503,-529.7403927,368.309244
722.2138598,-526.7853582,353.2836069
722.5903614,-519.0603067,335.4869208
722.9672559,-506.3646569,315.1650509
723.3445437,-488.5601133,292.5594772
723.7222254,-465.5833545,267.904298
724.1003018,-437.4577455,241.4241206
724.4787734,-404.3032721,213.332764
724.8576409,-366.3438735,183.8326845
725.2369048,-323.9113922,153.1150353
725.6165658,-277.4454844,121.3602692
725.9966246,-227.4890332,88.73919916
726.3770816,-174.6788741,55.41443891
726.7579377,-119.7319661,21.54215144
727.1391933,-63.42747733,-12.72595843
727.5208491,-6.585582833,-47.24046568
727.9029058,49.95595346,-81.85191448
728.285364,105.3661502,-116.4084267
728.6682243,158.8447878,-150.7532808
729.0514873,209.6446845,-184.7225144
729.4351538,257.0911087,-218.1426105
729.8192242,300.59741,-250.8283331
730.2036994,339.6762615,-282.58079
730.5885798,373.9462436,-313.1858121
730.9738662,403.1338291,-342.4127516
731.3595591,427.0711256,-370.0138156
731.7456593,445.6899527,-395.7240658
732.1321674,459.0129925,-419.2622218
732.519084,467.1428221,-440.3324147
732.9064097,470.2496406,-458.6270308
733.2941453,468.5584521,-473.8307777
733.6822914,462.3363608,-485.6260727
734.0708485,451.8805176,-493.6998168
734.4598175,437.5071184,-497.7515547
734.8491989,419.5417273,-497.5029415
735.2389933,398.3110758,-492.7083412
735.6292016,374.1363931,-483.1662694
736.0198242,347.328239,-468.7312731
736.4108619,318.1827554,-449.3257209
736.8023153,286.9792135,-424.9508721
737.1941851,253.9787108,-395.6965155
737.5864719,219.4238652,-361.748433
737.9791765,183.5393558,-323.3929663
738.3722995,146.5331676,-281.0180515
738.7658415,108.5984117,-235.1102451
739.1598033,69.91560955,-186.2474863
739.5541854,30.65534256,-135.0876163
739.9489887,-9.018814309,-82.35297476
740.3442136,-48.94714669,-28.81169712
740.7398611,-88.97050373,24.74340017
741.1359316,-128.9269067,77.51725331
741.5324258,-168.6481189,128.7350998
741.9293446,-207.9562353,177.6639275
742.3266885,-246.6603597,223.631703
742.7244582,-284.5534468,266.0434468
743.1226544,-321.4094068,304.3934798
743.5212779,-356.9805872,338.27346
743.9203292,-390.9957721,367.3761379
744.3198091,-423.1588631,391.4950357
744.7197182,-453.1484318,410.5204924
745.1200573,-480.6183536,424.4326874
745.5208271,-505.1997501,433.2923567
745.9220282,-526.5044685,437.229949
746.3236614,-544.130319,436.4339456
746.7257273,-557.6682525,431.1389966
747.1282266,-566.7116073,421.6144228
747.5311601,-570.8674573,408.1535192
747.9345284,-569.7699739,391.063971
748.3383323,-563.0955547,370.6595814
748.7425725,-550.5792887,347.2534092
749.1472496,-532.0321258,321.1523318
749.5523644,-507.3579194,292.6529861
749.9579175,-476.5693305,262.0389906
750.3639098,-439.8014567,229.5793304
750.7703418,-397.3219945,195.5277631
751.1772144,-349.5368017,160.123107
751.5845283,-296.9898897,123.5902704
751.992284,-240.3571783,86.14189473
752.4004825,-180.4337421,47.98049112
752.8091244,-118.1147644,9.30096505
753.2182104,-54.37092556,-29.7065668
753.6277412,9.780561178,-68.8537536
754.0377176,73.307656,-107.9508618
754.4481403,135.1960711,-146.8035788
754.85901,194.48077,-185.2098488
755.2703275,250.274538,-222.9568254
755.6820935,301.7920517,-259.8180369
756.0943087,348.368284,-295.5508726
756.5069739,389.470574,-329.8945143
756.9200898,424.7042033,-362.5684576
757.3336571,453.8117961,-393.2717839
757.7476766,476.6672527,-421.6833623
758.162149,493.2652078,-447.463171
758.5770751,503.7071636,-470.2549345
758.9924556,508.1854844,-489.6902607
759.4082912,506.9663837,-505.3944415
759.8245828,500.3728954,-516.9940309
760.241331,488.7686423,-524.1262483
760.6585366,472.5430135,-526.4501546
761.0762004,452.0981613,-523.6594263
761.494323,427.838049,-515.4964066
761.9129054,400.1596277,-501.7669455
762.3319482,369.4460992,-482.3553759
762.7514522,336.0621374,-457.2388167
763.1714181,300.3508833,-426.4998719
763.5918467,262.6324996,-390.3367274
764.0127389,223.2040605,-349.0696589
764.4340952,182.3405592,-303.1430671
764.8559166,140.2968285,-253.1223578
765.2782038,97.31019528,-199.6852844
765.7009575,53.60370742,-143.6077465
766.1241786,9.38979919,-85.74445311
766.5478678,-35.12572291,-27.00528174
766.9720258,-79.7394748,31.67146671
767.3966535,-124.2461617,89.34743723
767.8217517,-168.4342051,145.1125872
768.2473211,-212.0814202,198.1119228
768.6733625,-254.9508442,247.5691283
769.0998767,-296.7868305,292.8058882
769.5268645,-337.3115473,333.2560768
769.9543266,-376.2220435,368.4744073
770.3822639,-413.1880786,398.1395505
770.8106772,-447.8509425,422.0521103
771.2395672,-479.8235195,440.1281383
771.6689348,-508.6918793,452.389076
772.0987807,-534.0186817,458.9491117
772.5291058,-555.3486802,460.0009525
772.9599108,-572.2165734,455.8009449
773.3911965,-584.1573869,446.6543519
773.8229638,-590.7194625,432.9014454
774.2552135,-591.4799798,414.9048998
774.6879463,-586.062741,393.0388121
775.1211632,-574.1577166,367.6795263
775.5548648,-555.5415896,339.198315
775.989052,-530.0982759,307.9558764
776.4237256,-497.8381589,274.2985327
776.8588865,-458.9146084,238.5559721
777.2945355,-413.6362751,201.0403485
777.7306733,-362.4737209,162.0465484
778.1673009,-306.0591611,121.8534306
778.6044189,-245.1784847,80.72586126
779.0420284,-180.7552446,38.9173744
779.48013,-113.8269445,-3.326692893
779.9187246,-45.51461321,-45.76572978
780.3578131,23.01272089,-88.16017372
780.7973963,90.5765497,-130.2677474
781.2374749,156.0279959,-171.839731
781.67805,218.2850513,-212.6173957
782.1191223,276.3656677,-252.3287298
782.5606926,329.4148349,-290.6856086
783.0027617,376.7243481,-327.3815695
783.4453307,417.7446248,-362.0903771
783.8884002,452.0885869,-394.4655805
784.3319711,479.52821,-424.1412779
784.7760443,499.9847999,-450.7343121
785.2206206,513.5143568,-473.8481148
785.665701,520.2895221,-493.0783928
786.1112862,520.5795948,-508.0208065
786.557377,514.7299699,-518.2807157
787.0039745,503.142145,-523.4849643
787.4510794,486.2551852,-523.2955384
787.8986926,464.5292729,-517.4247714
788.346815,438.4317245,-505.6515768
788.7954474,408.4256384,-487.8380014
789.2445907,374.9611707,-463.9452029
789.6942457,338.4693041,-434.0478094
790.1444135,299.3578939,-398.345527
790.5950947,258.0097238,-357.1708621
791.0462904,214.7822867,-310.9919259
791.4980014,170.0090062,-260.4095158
791.9502285,124.0016301,-206.1479962
792.4029727,77.05355552,-149.0399354
792.8562349,29.44386524,-90.00493306
793.3100159,-18.55811106,-30.023561
793.7643166,-66.68788163,29.89222809
794.219138,-114.6806752,88.73054255
794.6744808,-162.2662663,145.5109901
795.1303461,-209.1638894,199.314259
795.5867347,-255.0773952,249.3081632
796.0436475,-299.6908229,294.7688
796.5010854,-342.6645838,335.0959028
796.9590494,-383.6324852,369.8219571
797.4175403,-422.1998546,398.6151309
797.876559,-457.9430575,421.2764976
798.3361065,-490.4107294,437.7323632
798.7961836,-519.1270543,448.0227316
799.2567914,-543.5974173,452.2870438
799.7179306,-563.3167203,450.7483273
800.1796023,-577.7805786,443.6967983
800.6418073,-586.4994894,431.4738136
801.1045466,-589.0158973,414.456884
801.5678211,-584.9238486,393.0462642
802.0316317,-573.8906619,367.6534522
802.4959794,-555.6797356,338.6917624
802.9608651,-530.1733111,306.5690026
803.4262897,-497.3937337,271.6821803
803.8922542,-457.5215581,234.4140897
804.3587594,-410.9087667,195.1315816
804.8258065,-358.0854553,154.1852986
805.2933962,-299.7586164,111.9106423
805.7615295,-236.8021172,68.62975045
806.2302075,-170.2376049,24.65426402
806.6994309,-101.206819,-19.71131674
807.1692009,-30.93656443,-64.16588135
807.6395183,39.30169359,-108.407746
808.1103841,108.2351137,-152.1306571
808.5817993,174.6328448,-195.0199432
809.0537648,237.3466712,-236.7490001
809.5262816,295.346412,-276.9763109
809.9993507,347.7480822,-315.3432122
810.472973,393.8335185,-351.4726387
810.9471495,433.0609493,-384.9690909
811.4218811,465.066739,-415.420078
811.8971689,489.6591785,-442.3992888
812.3730138,506.8056742,-465.47172
812.8494168,516.6149727,-484.2009521
813.3263789,519.3161544,-498.1586893
813.8039011,515.2360626,-506.9365769
814.2819843,504.7766392,-510.1601675
814.7606296,488.3933727,-507.5047345
815.2398379,466.5757548,-498.7124259
815.7196103,439.8303431,-483.6100394
816.1999477,408.6667536,-462.1264818
816.6808511,373.5866765,-434.3088006
817.1623215,335.0758354,-400.3355494
817.64436,293.5986836,-360.5262228
818.1269675,249.595554,-315.3455768
818.610145,203.4819394,-265.4018713
819.0938936,155.6495685,-211.4384148
819.5782143,106.4689547,-154.3182516
820.0631081,56.29311236,-95.00236091
820.5485759,5.46216481,-34.52228746
821.0346189,-45.69140816,26.0513785
821.5212381,-96.83711501,85.64286408
822.0084344,-147.6406073,143.205387
822.4962089,-197.7578605,197.7535771
822.9845626,-246.8296027,248.3922537
823.4734966,-294.4762326,294.3400119
823.9630119,-340.2934919,334.9465453
824.4531095,-383.8491948,369.7031735
824.9437905,-424.6813488,398.2465846
825.4350559,-462.2980406,420.3562891
825.9269068,-496.1794801,435.9466636
826.4193442,-525.7826059,445.0547176
826.9123691,-550.5486285,447.8248422
827.4059826,-569.913828,444.4917972
827.9001858,-583.3238019,435.3631007
828.3949797,-590.2511878,420.8018138
828.8903654,-590.2166391,401.2105121
829.386344,-582.8125328,377.0170145
829.8829164,-567.7285326,348.6622339
830.3800839,-544.7777609,316.5903284
830.8778473,-513.9219766,281.2411824
831.3762079,-475.2938713,243.0451271
831.8751667,-429.2144375,202.4197321
832.3747248,-376.2033886,159.7684433
832.8748832,-316.9808579,115.4808154
833.375643,-252.459094,69.93407691
833.8770053,-183.7235805,23.49576308
834.3789713,-112.0038817,-23.4728375
834.881542,-38.63545771,-70.61267257
835.3847184,34.98541848,-117.5625938
835.8885017,107.450796,-163.9549443
836.3928931,177.3909557,-209.4113109
836.8978935,243.5217327,-253.5386987
837.4035041,304.6861714,-295.9263997
837.909726,359.8880242,-336.143848
838.4165603,408.3154348,-373.7397714
838.9240081,449.354075,-408.2429666
839.4320705,482.589929,-439.1650256
839.9407487,507.8027074,-466.005327
840.4500438,524.9514747,-488.2585671
840.9599569,534.1544289,-505.4250246
841.470489,535.6648975,-517.0236395
841.9816415,529.8455329,-522.6078202
842.4934153,517.1424558,-521.7836795
843.0058116,498.0607679,-514.2301513
843.5188316,473.1424827,-499.7201607
844.0324763,442.947561,-478.1417374
844.546747,408.0384079,-449.5177184
845.0616448,368.96792,-414.0225022
845.5771707,326.2709636,-371.9942522
846.0933261,280.4590235,-323.9410249
846.610112,232.0176741,-270.5395556
847.1275295,181.4064825,-212.6258563
847.6455799,129.0609461,-151.1773666
848.1642643,75.39607939,-87.2870781
848.6835839,20.81128924,-22.13076445
849.2035398,-34.30379136,43.07089861
849.7241332,-89.56281853,107.0930362
850.2453653,-144.5758906,168.7475263
850.7672373,-198.9426233,226.9216032
851.2897502,-252.2454378,280.6117519
851.8129054,-304.043377,328.9510038
852.336704,-353.8667933,371.2283712
852.8611472,-401.2133022,406.8998686
853.3862361,-445.5454359,435.5912603
853.9119721,-486.2904827,457.0932816
854.4383562,-522.8430266,471.350537
854.9653896,-554.5707103,478.4455708
855.4930737,-580.8237105,478.5797106
856.0214095,-600.9483287,472.0522492
856.5503982,-614.3049343,459.2393663
857.0800412,-620.2902566,440.5739528
857.6103396,-618.363685,416.5272266
858.1412946,-608.07682,387.5927463
858.6729075,-589.1050419,354.2731738
859.2051794,-561.2793647,317.0699156
859.7381116,-524.6163912,276.4755996
860.2717054,-479.3438429,232.9692179
860.8059619,-425.9190008,187.0136797
861.3408824,-365.0375228,139.0554727
861.8764681,-297.6305546,89.52610438
862.4127204,-224.8488272,38.84499472
862.9496403,-148.0334868,-12.57650419
863.4872292,-68.67462335,-64.33027598
864.0254883,11.64029361,-116.0061014
864.5644189,91.28478538,-167.1861174
865.1040222,168.6544928,-217.4393837
865.6442995,242.2267038,-266.3168821
866.185252,310.6141026,-313.3472967
866.7268811,372.6092128,-358.0339515
867.269188,427.217017,-399.8533155
867.8121739,473.6744514,-438.2555076
868.3558402,511.456716,-472.6672489
868.9001881,540.2714527,-502.497698
869.4452188,560.0427015,-527.1475572
869.9909338,570.8870831,-546.021742
870.5373343,573.084872,-558.545751
871.0844215,567.0485502,-564.1856481
871.6321968,553.2911375,-562.471278
872.1806614,532.396165,-553.0219811
872.7298167,504.9906661,-535.5736818
873.279664,471.7220742,-510.0058291
873.8302045,433.2394798,-476.3663169
874.3814397,390.1793436,-434.8922702
874.9333707,343.155494,-386.0245086
875.485999,292.7530537,-330.4136458
876.0393258,239.5258353,-268.9161896
876.5933525,183.9966934,-202.57966
877.1480804,126.6603221,-132.6166119
877.7035109,67.98800314,-60.36843711
878.2596452,8.433850722,12.73919021
878.8164847,-51.55786567,85.24649546
879.3740307,-111.5447061,155.7120871
879.9322847,-171.077719,222.7641626
880.4912479,-229.693138,285.1469989
881.0509217,-286.9044954,341.7597974
881.6113074,-342.1955643,391.6857535
882.1724065,-395.0145893,434.2101855
882.7342202,-444.7703262,468.8275659
883.29675,-490.8304689,495.238208
883.8599972,-532.5230953,513.3360828
884.4239631,-569.1417893,523.1897247
884.9886493,-599.9550788,525.0183983
885.5540569,-624.2207465,519.1656904
886.1201875,-641.2054009,506.0724873
886.6870424,-650.2094198,486.250974
887.254623,-650.5969858,460.2609054
887.8229308,-641.8304266,428.6890024
888.391967,-623.5074772,392.1319578
888.9617331,-595.3994413,351.183227
889.5322305,-557.4876229,306.4235355
890.1034606,-509.9949235,258.4148575
890.6754248,-453.4092682,207.69751
891.2481246,-388.4956302,154.7899406
891.8215613,-316.2939523,100.1907664
892.3957365,-238.1012175,44.38261869
892.9706514,-155.4372545,-12.16263473
893.5463076,-69.99542612,-68.97770189
894.1227064,16.41905188,-125.5931098
894.6998494,101.9590224,-181.5302702
895.2777379,184.808426,-236.2947651
895.8563734,263.2529911,-289.3702699
896.4357574,335.7433803,-340.2135624
897.0158913,400.9464881,-388.251103
897.5967765,457.7819283,-432.8777139
898.1784146,505.4423351,-473.4579131
898.7608069,543.3976829,-509.3304692
899.343955,571.3852073,-539.8167176
899.9278603,589.3875241,-564.2330944
900.5125244,597.6021311,-581.9081965
901.0979486,596.4056443,-592.2044353
901.6841344,586.3159295,-594.5440244
902.2710835,567.9548427,-588.4386193
902.8587971,542.0137005,-573.5214362
903.4472769,509.2229631,-549.5801546
904.0365244,470.3270045,-516.5884133
904.626541,426.0643269,-474.7333158
905.2173282,377.1531655,-424.4361651
905.8088876,324.2821369,-366.3637146
906.4012207,268.1054007,-301.4276294
906.9943289,209.2417049,-230.7705963
907.5882139,148.2766582,-155.7385834
908.1828771,85.76758351,-77.84000676
908.7783201,22.25034789,1.306121049
909.3745444,-41.75239093,80.02980351
909.9715515,-105.7220391,156.6733108
910.5693431,-169.1345122,229.6535261
911.1679205,-231.4507535,297.5189525
911.7672855,-292.1078216,358.997553
912.3674395,-350.5110785,413.0326099
912.9683841,-406.0280638,458.8050487
913.5701208,-457.9847038,495.741984
914.1726513,-505.664567,523.5124453
914.7759771,-548.311923,542.0121832
915.3800998,-585.1393677,551.3400704
915.9850209,-615.3407237,551.7688804
916.5907421,-638.1097758,543.7131823
917.1972649,-652.6651446,527.6968056
917.8045909,-658.2812021,504.3218856
918.4127218,-654.3244,474.2409883
919.0216591,-640.293722,438.1332969
919.6314043,-615.8632308,396.6853748
920.2419593,-580.9239407,350.5766368
920.8533255,-535.6216099,300.4693633
921.4655045,-480.3866493,247.0028898
922.078498,-415.9523108,190.7914781
922.6923077,-343.3577598,132.4253132
923.3069351,-263.933595,72.47405052
923.9223819,-179.2688153,11.492346
924.5386497,-91.16001368,-49.9731776
925.1557401,-1.545471038,-111.3760558
925.7736549,87.57144527,-172.1617145
926.3923957,174.2038925,-231.7593281
927.011964,256.4618706,-289.574344
927.6323617,332.6251076,-344.9822475
928.2535903,401.2032787,-397.3241896
928.8756515,460.9798273,-445.90515
929.4985471,511.037485,-489.9953446
930.1222786,550.765471,-528.8356027
930.7468477,579.8500112,-561.6474
931.3722562,598.2510752,-587.6481282
931.9985058,606.1689713,-606.0719785
932.6255981,604.0046837,-616.1964996
933.2535348,592.3176358,-617.374449
933.8823177,571.784057,-609.0699951
934.5119485,543.1584327,-590.8976801
935.1424288,507.2397712,-562.6618697
935.7737604,464.8437024,-524.3937928
936.4059451,416.7808148,-476.3828066
937.0389845,363.8411548,-419.1983466
937.6728803,306.7844725,-353.699225
938.3076344,246.3355827,-281.0276048
938.9432485,183.1840985,-202.5860948
939.5797243,117.9877597,-119.9979003
940.2170636,51.3785901,-35.05165907
940.8552681,-16.02884239,50.3657374
941.4943396,-83.62774534,134.3436513
942.1342799,-150.8086496,215.0239746
942.7750907,-216.9488177,290.6733973
943.4167738,-281.4021538,359.7463813
944.059331,-343.4902923,420.9346493
944.7027641,-402.4955954,473.2005302
945.3470749,-457.6568609,515.7932116
945.9922651,-508.1686063,548.2485908
946.6383366,-553.1848414,570.3747752
947.2852912,-591.8282368,582.2262305
947.9331307,-623.2055128,584.0700526
948.5818569,-646.4296768,576.3478864
949.2314716,-660.6493941,559.636712
949.8819767,-665.0852748,534.6111763
950.533374,-659.0721783,502.0094919
951.1856653,-642.1058221,462.6042477
951.8388524,-613.8910861,417.1788592
952.4929373,-574.3885295,366.5098679
953.1479218,-523.8549445,311.3549084
953.8038076,-462.8734033,252.4458896
954.4605968,-392.3683854,190.4867666
955.1182911,-313.6023044,126.1551993
955.7768924,-228.1511128,60.1073648
956.4364027,-137.8585613,-7.01479769
957.0968237,-44.77090999,-74.574613
957.7581574,48.94387876,-141.9306479
958.4204057,141.0865553,-208.4263197
959.0835704,229.5194812,-273.3798314
959.7476535,312.2545727,-336.0751708
960.4126569,387.5294831,-395.7549733
961.0785824,453.8666895,-451.6161261
961.7454321,510.1121888,-502.8090612
962.4132078,555.4527768,-548.441738
963.0819115,589.4130296,-587.5893108
963.7515451,611.8348386,-619.3103899
964.4221106,622.8435063,-642.6705906
965.0936098,622.8049329,-656.7736963
965.7660447,612.2783691,-660.8002092
966.4394174,591.9687197,-654.0523234
967.1137297,562.6816093,-636.0034657
967.7889837,525.2835291,-606.3495668
968.4651813,480.6685053,-565.0582827
969.1423244,429.7319553,-512.4116336
969.8204151,373.3517779,-449.0371474
970.4994554,312.3762695,-375.9227698
971.1794473,247.6181699,-294.4116341
971.8603926,179.8539758,-206.1743149
972.5422936,109.8275994,-113.1582888
973.2251521,38.25744924,-17.51676013
973.9089703,-34.15395362,78.47857677
974.59375,-106.7086723,172.534277
975.2794934,-178.7011782,262.4336035
975.9662025,-249.406114,346.1286976
976.6538793,-318.0668305,421.8192741
977.3425259,-383.8855893,488.0123553
978.0321443,-446.0164031,543.5598436
978.7227365,-503.5615758,587.6732049
979.4143048,-555.573084,619.9168169
980.106851,-601.0599758,640.1833314
980.8003774,-639.0029165,648.6555323
981.4948859,-668.376836,645.7596184
982.1903787,-688.1822876,632.1146757
982.8868579,-697.48557,608.4824928
983.5843255,-695.466879,575.7209881
984.2827837,-681.4747628,534.7435398
984.9822345,-655.0840056,486.485573
985.6826802,-616.1529041,431.8789467
986.3841227,-564.8748828,371.8340579
987.0865643,-501.8187629,307.2291291
987.7900071,-427.9519588,238.9058683
988.4944532,-344.6416135,167.6705458
989.1999048,-253.6302712,94.29948211
989.9063641,-156.9850248,19.5479531
990.6138331,-57.0219273,-55.83844695
991.322314,43.78961326,-131.1109081
992.0318091,142.9351885,-205.5038824
992.7423205,237.9675464,-278.2218646
993.4538504,326.6130907,-348.4274552
994.166401,406.8640311,-415.2317793
994.8799745,477.0493837,-477.6884375
995.594573,535.8806865,-534.7922842
996.3101989,582.4712522,-585.4844001
997.0268542,616.3305541,-628.664635
997.7445413,637.3375513,-663.212973
998.4632624,645.6981697,-688.0206656
999.1830196,641.8927312,-702.0315362
999.9038153,626.6189473,-704.2930437
1000.625652,600.7353621,-694.0156056
1001.348531,565.2090704,-670.6373707
1002.072456,521.0703608,-633.8902245
1002.797428,469.375809,-583.8614944
1003.523449,411.1803857,-521.0448686
1004.250523,347.5183946,-446.373714
1004.978651,279.3925337,-361.2305439
1005.707836,207.770044,-267.4279655
1006.43808,133.5847395,-167.1590014
1007.169385,57.74365144,-62.91795957
1007.901753,-18.86298059,42.6034282
1008.635188,-95.34960799,146.6366782
1009.36969,-170.8223791,246.4638272
1010.105263,-244.366464,339.5401878
1010.841909,-315.0349385,423.602107
1011.57963,-381.840521,496.7513188
1012.318429,-443.7515215,557.5105669
1013.058308,-499.6934102,604.8487086
1013.799269,-548.5574124,638.1768845
1014.541314,-589.2174323,657.3200686
1015.284447,-620.5563466,662.4700874
1016.028669,-641.5022448,654.1269468
1016.773983,-651.0744709,633.0351358
1017.520392,-648.4383445,600.1207198
1018.267896,-632.9662235,556.4337747
1019.016501,-604.3012293,503.0993096
1019.766206,-562.418636,441.2784882
1020.517016,-507.6788732,372.1408159
1021.268932,-440.8655675,296.8470757
1022.021956,-363.2023003,216.5421688
1022.776092,-276.3429752,132.3566155
1023.531342,-182.332865,45.41522761
1024.287708,-83.54039147,-43.14867224
1025.045193,17.43692932,-132.1752175
1025.803799,117.8856823,-220.4579975
1026.563529,215.0996504,-306.7241093
1027.324384,306.5022162,-389.6165132
1028.086369,389.7575831,-467.681248
1028.849485,462.861879,-539.3623876
1029.613734,524.2078947,-603.0079174
1030.37912,572.6205283,-656.8898648
1031.145644,607.3633699,-699.2418933
1031.91331,628.119757,-728.3170138
1032.682119,634.953693,-742.4668931
1033.452075,628.2571009,-740.2423422
1034.22318,608.6900302,-720.5119111
1034.995437,577.1198255,-682.5922466
1035.768848,534.5641667,-626.3803642
1036.543415,482.1415606,-552.4748537
1037.319142,421.0315227,-462.2710995
1038.096031,352.4454898,-358.0157072
1038.874084,277.6085304,-242.8081394
1039.653304,197.7511842,-120.5432962
1040.433695,114.1102486,4.203056015
1041.215257,27.93697653,126.3346457
1041.997995,-59.48909778,240.4204025
1042.781911,-146.8426976,340.8780526
1043.567007,-232.7339177,422.1244232
1044.353286,-315.6903852,478.6611052
1045.140751,-394.1432474,505.066596
1045.929404,-466.4201111,495.8691827
1046.719248,-530.7483656,445.2758517
1047.510286,-585.2725044,346.7281472
1048.302521,-628.0889755,192.2423981
1049.095955,-657.3015589,-28.53559143
1049.890591,-671.0991163,-329.6792437
1050.686431,-667.8556323,-730.9307113
1051.483479,-646.2497157,-1260.578184
1052.281738,-605.3972775,-1959.79786
1053.081209,-544.9873044,-2889.333453
1053.881896,-465.4071462,-4139.903816
1054.683801,-367.8413693,-5848.440132
1055.486928,-254.3279411,-8222.881585
1056.291279,-127.7580469,-11577.29259
1057.096856,8.188520593,-16370.36244
1057.903664,149.1721534,-23201.83612
1058.711703,290.3764006,-32583.82299
1059.520978,426.7257214,-43913.43283
1060.331492,553.1115014,-52525.26414
1061.143246,664.5964751,-45898.54878
1061.956244,756.5686464,-12268.04021
1062.770489,824.8204117,31516.44161
1063.585983,865.5351403,53585.08733
1064.40273,875.1696103,51873.4646
1065.220733,850.2238809,41159.10666
1066.039993,786.8879966,30444.54181
1066.860515,680.5449829,22180.42586
1067.682301,525.0890134,16293.10632
1068.505353,311.9817388,12179.71142
1069.329676,28.90998376,9292.790547
1070.155272,-342.1919856,7237.465628
1070.982143,-828.1637084,5747.643014
1071.810293,-1469.393158,4647.153307
1072.639725,-2327.600204,3819.072962
1073.470441,-3498.89026,3184.923856
1074.302446,-5136.209866,2691.238528
1075.135741,-7488.760499,2300.991174
1075.970329,-10971.72211,1988.116695
1076.806215,-16286.68254,1733.96989
1077.6434,-24605.77264,1525.007513
1078.481888,-37715.53035,1351.248518
1079.321682,-57333.67709,1205.235771
1080.162785,-80075.89285,1081.325461
1081.005199,-81354.14269,975.1937282
1081.848929,-18499.14423,883.4893447
1082.693977,66071.8343,803.5859504
1083.540346,87633.00794,733.4030553
1084.388039,68892.46855,671.2751317
1085.23706,46929.2188,615.8547306
1086.087411,31281.73846,566.0399259
1086.939096,21251.33469,520.9193182
1087.792117,14889.72492,479.7298079
1088.646479,10776.42115,441.8237056
1089.502183,8040.668753,406.6426787
1090.359234,6166.395682,373.6966788
1091.217635,4845.480635,342.5464395
1092.077388,3889.979932,312.7884329
1092.938497,3182.262311,284.0413699
1093.800964,2646.744102,255.933434
1094.664795,2233.619007,228.0894749
1095.52999,1909.284119,200.1173462
