Wlgth	Rp 7°	Wlgth	GDDrp 7°
900.933340696968	99.8810834807929	900.933340696968	-149.2943750179
901.049453179659	99.8806561307259	901.049453179659	-149.34356729379
901.165595595411	99.8803166032789	901.165595595411	-149.412133652322
901.281767955801	99.8800674720727	901.281767955801	-149.497651585205
901.397970272411	99.879910902334	901.397970272411	-149.59738505259
901.514202556829	99.879848621277	901.514202556829	-149.708323242778
901.630464820649	99.8798818932894	901.630464820649	-149.827227559604
901.746757075472	99.880011500529	901.746757075472	-149.950685702687
901.863079332903	99.8802377294204	901.863079332903	-150.075171381515
901.979431604556	99.8805603634146	901.979431604556	-150.197107936637
902.095813902048	99.8809786822268	902.095813902048	-150.312933948316
902.212226237003	99.8814914676153	902.212226237003	-150.419168806811
902.328668621052	99.8820970156047	902.328668621052	-150.512476207327
902.445141065831	99.8827931549005	902.445141065831	-150.589723618102
902.561643582982	99.8835772711004	902.561643582982	-150.648035946551
902.678176184152	99.884446336168	902.678176184152	-150.68484188448
902.794738880998	99.8853969425302	902.794738880998	-150.697911734269
902.911331685177	99.8864253410596	902.911331685177	-150.685385881925
903.027954608359	99.8875274821465	903.027954608359	-150.645793469749
903.144607662213	99.8886990590211	903.144607662213	-150.578061207982
903.261290858419	99.8899355524779	903.261290858419	-150.481512630472
903.378004208661	99.8912322761652	903.378004208661	-150.355858426173
903.494747724629	99.8925844216451	903.494747724629	-150.201178752593
903.611521418021	99.8939871024779	903.611521418021	-150.01789864789
903.728325300537	99.8954353966717	903.728325300537	-149.80675780274
903.845159383888	99.8969243869102	903.845159383888	-149.568776028533
903.962023679787	99.8984491980799	903.962023679787	-149.305215771258
904.078918199956	99.9000050317069	904.078918199956	-149.01754297474
904.19584295612	99.9015871970216	904.19584295612	-148.7073875055
904.312797960013	99.9031911384591	904.312797960013	-148.376504221442
904.429783223374	99.9048124595026	904.429783223374	-148.026735612884
904.546798757948	99.9064469428496	904.546798757948	-147.659976774337
904.663844575485	99.9080905669684	904.663844575485	-147.278143292205
904.780920687743	99.9097395191603	904.780920687743	-146.883142463215
904.898027106484	99.911390205309	904.898027106484	-146.47684809911
905.01516384348	99.9130392565292	905.01516384348	-146.061079029843
905.132330910503	99.9146835329643	905.132330910503	-145.637581293352
905.249528319337	99.9163201249987	905.249528319337	-145.208013896476
905.366756081769	99.9179463521641	905.366756081769	-144.773937950376
905.484014209591	99.9195597600232	905.484014209591	-144.336808922285
905.601302714606	99.9211581153095	905.601302714606	-143.897971703748
905.718621608617	99.9227393995949	905.718621608617	-143.458658171475
905.835970903437	99.9243018017417	905.835970903437	-143.019986906203
905.953350610885	99.9258437093823	905.953350610885	-142.582964737967
906.070760742784	99.9273636996488	906.070760742784	-142.148489797894
906.188201310965	99.9288605293533	906.188201310965	-141.717355775859
906.305672327265	99.9303331248045	906.305672327265	-141.290257107858
906.423173803526	99.9317805714175	906.423173803526	-140.867794844212
906.540705751598	99.9332021032589	906.540705751598	-140.450482979128
906.658268183334	99.9345970926477	906.658268183334	-140.038755051342
906.775861110596	99.9359650399126	906.775861110596	-139.632970854496
906.893484545252	99.9373055633905	906.893484545252	-139.23342312293
907.011138499175	99.9386183897355	907.011138499175	-138.840344084014
907.128822984245	99.9399033445902	907.128822984245	-138.453911791081
907.246538012346	99.9411603436629	907.246538012346	-138.074256171216
907.364283595372	99.9423893842385	907.364283595372	-137.70146474039
907.482059745221	99.9435905371446	907.482059745221	-137.335587953339
907.599866473795	99.9447639391821	907.599866473795	-136.976644169274
907.717703793008	99.9459097860272	907.717703793008	-136.624624224441
907.835571714773	99.9470283255994	907.835571714773	-136.279495612043
907.953470251016	99.9481198518924	907.953470251016	-135.941206276645
908.071399413664	99.9491846992525	908.071399413664	-135.609688035635
908.189359214653	99.9502232370949	908.189359214653	-135.284859644437
908.307349665924	99.9512358650371	908.307349665924	-134.966629524867
908.425370779426	99.9522230084333	908.425370779426	-134.654898178075
908.543422567111	99.9531851142896	908.543422567111	-134.349560304587
908.66150504094	99.9541226475388	908.66150504094	-134.050506654118
908.77961821288	99.9550360876542	908.77961821288	-133.757625628227
908.897762094902	99.9559259255817	908.897762094902	-133.470804657854
909.015936698986	99.9567926609678	909.015936698986	-133.189931377439
909.134142037116	99.9576367996669	909.134142037116	-132.914894615884
909.252378121284	99.9584588515012	909.252378121284	-132.64558522391
909.370644963487	99.9592593282626	909.370644963487	-132.381896755603
909.488942575729	99.9600387419303	909.488942575729	-132.12372602102
909.60727097002	99.9607976030923	909.60727097002	-131.870973525219
909.725630158376	99.961536419551	909.725630158376	-131.623543807757
909.844020152819	99.9622556950989	909.844020152819	-131.381345695496
909.962440965379	99.9629559284486	909.962440965379	-131.14429248031
910.080892608089	99.9636376123045	910.080892608089	-130.912302032144
910.199375092992	99.964301232562	910.199375092992	-130.685296856691
910.317888432135	99.9649472676238	910.317888432135	-130.46320410621
910.436432637571	99.965576187821	910.436432637571	-130.245955550626
910.555007721361	99.9661884549295	910.555007721361	-130.033487515755
910.673613695571	99.9667845217714	910.673613695571	-129.825740794183
910.792250572274	99.9673648318945	910.792250572274	-129.622660534009
910.910918363548	99.9679298193192	910.910918363548	-129.424196109848
911.02961708148	99.968479908348	911.02961708148	-129.230300979833
911.148346738159	99.96901551343	911.148346738159	-129.04093253209
911.267107345685	99.9695370390731	911.267107345685	-128.856051923432
911.385898916161	99.9700448798006	911.385898916161	-128.675623912792
911.504721461698	99.9705394201455	911.504721461698	-128.499616691422
911.623574994412	99.9710210346777	911.623574994412	-128.328001711691
911.742459526427	99.9714900880616	911.742459526427	-128.16075351592
911.861375069871	99.9719469351384	911.861375069871	-127.997849566486
911.980321636882	99.9723919210308	911.980321636882	-127.839270078219
912.0992992396	99.9728253812676	912.0992992396	-127.684997853971
912.218307890175	99.9732476419223	912.218307890175	-127.535018123931
912.33734760076	99.9736590197686	912.33734760076	-127.389318389273
912.456418383518	99.9740598224442	912.456418383518	-127.247888270543
912.575520250615	99.9744503486272	912.575520250615	-127.110719361031
912.694653214226	99.9748308882175	912.694653214226	-126.977805085405
912.81381728653	99.9752017225265	912.81381728653	-126.849140563669
912.933012479714	99.9755631244695	912.933012479714	-126.724722480601
913.05223880597	99.9759153587646	913.05223880597	-126.604548960568
913.171496277499	99.9762586821292	913.171496277499	-126.488619447862
913.290784906505	99.9765933434828	913.290784906505	-126.376934592289
913.410104705202	99.9769195841479	913.410104705202	-126.269496140089
913.529455685806	99.9772376380493	913.529455685806	-126.166306829994
913.648837860543	99.9775477319155	913.648837860543	-126.067370294289
913.768251241645	99.9778500854759	913.768251241645	-125.972690964732
913.887695841347	99.9781449116585	913.887695841347	-125.882273983189
914.007171671896	99.9784324167821	914.007171671896	-125.796125116809
914.12667874554	99.9787128007482	914.12667874554	-125.714250677541
914.246217074537	99.9789862572289	914.246217074537	-125.636657445858
914.365786671151	99.9792529738511	914.365786671151	-125.563352598479
914.485387547649	99.9795131323777	914.485387547649	-125.49434363994
914.605019716309	99.9797669088841	914.605019716309	-125.429638337821
914.724683189413	99.9800144739327	914.724683189413	-125.369244661445
914.84437797925	99.9802559927403	914.84437797925	-125.313170723948
914.964104098115	99.9804916253446	914.964104098115	-125.261424727463
915.08386155831	99.9807215267645	915.08386155831	-125.214014911337
915.203650372143	99.9809458471567	915.203650372143	-125.170949503208
915.323470551929	99.9811647319693	915.323470551929	-125.132236672751
915.443322109989	99.9813783220882	915.443322109989	-125.097884488043
915.56320505865	99.9815867539834	915.56320505865	-125.067900874318
915.683119410246	99.9817901598476	915.683119410246	-125.042293575042
915.803065177118	99.9819886677325	915.803065177118	-125.021070115169
915.923042371612	99.9821824016809	915.923042371612	-125.00423776646
916.043051006083	99.9823714818544	916.043051006083	-124.99180351474
916.16309109289	99.9825560246573	916.16309109289	-124.983774029015
916.283162644399	99.9827361428566	916.283162644399	-124.980155632322
916.403265672983	99.982911945699	916.403265672983	-124.980954274235
916.523400191022	99.9830835390224	916.523400191022	-124.986175504932
916.643566210901	99.9832510253656	916.643566210901	-124.995824450718
916.763763745012	99.9834145040742	916.763763745012	-125.009905790945
916.883992805755	99.9835740714008	916.883992805755	-125.02842373627
917.004253405535	99.9837298206062	917.004253405535	-125.051382008117
917.124545556763	99.9838818420531	917.124545556763	-125.07878381934
917.244869271858	99.9840302232985	917.244869271858	-125.110631855995
917.365224563245	99.984175049183	917.365224563245	-125.146928260136
917.485611443355	99.984316401917	917.485611443355	-125.187674613644
917.606029924626	99.9844543611638	917.606029924626	-125.232871922958
917.726480019502	99.9845890041201	917.726480019502	-125.282520604708
917.846961740435	99.9847204055932	917.846961740435	-125.336620472192
917.967475099882	99.9848486380762	917.967475099882	-125.395170722649
918.088020110307	99.9849737718206	918.088020110307	-125.458169925267
918.20859678418	99.9850958749055	918.20859678418	-125.525616009933
918.329205133979	99.9852150133056	918.329205133979	-125.597506256623
918.449845172187	99.9853312509565	918.449845172187	-125.673837285475
918.570516911295	99.9854446498163	918.570516911295	-125.754605047432
918.6912203638	99.9855552699281	918.6912203638	-125.839804815493
918.811955542205	99.9856631694759	918.811955542205	-125.929431176477
918.93272245902	99.9857684048445	918.93272245902	-126.023478023343
919.053521126761	99.9858710306703	919.053521126761	-126.121938547987
919.174351557951	99.9859710998966	919.174351557951	-126.224805234512
919.295213765121	99.986068663823	919.295213765121	-126.332069852932
919.416107760807	99.9861637721541	919.416107760807	-126.443723453339
919.537033557551	99.9862564730476	919.537033557551	-126.559756360438
919.657991167904	99.9863468131587	919.657991167904	-126.680158168491
919.77898060442	99.986434837685	919.77898060442	-126.804917736627
919.900001879664	99.9865205904074	919.900001879664	-126.9340231845
920.021055006204	99.9866041137325	920.021055006204	-127.067461888296
920.142139996616	99.9866854487306	920.142139996616	-127.205220477056
920.263256863482	99.9867646351742	920.263256863482	-127.347284829302
920.384405619393	99.986841711574	920.384405619393	-127.493640069975
920.505586276944	99.9869167152151	920.505586276944	-127.644270567653
920.626798848737	99.9869896821897	920.626798848737	-127.799159932029
920.748043347381	99.9870606474306	920.748043347381	-127.958291011668
920.869319785492	99.9871296447421	920.869319785492	-128.121645892014
920.990628175694	99.987196706831	920.990628175694	-128.289205893632
921.111968530613	99.9872618653355	921.111968530613	-128.460951570688
921.233340862887	99.9873251508529	921.233340862887	-128.636862709656
921.354745185157	99.9873865929677	921.354745185157	-128.816918328245
921.476181510073	99.987446220276	921.476181510073	-129.001096674542
921.597649850291	99.987504060413	921.597649850291	-129.189375226332
921.719150218472	99.9875601400751	921.719150218472	-129.381730690652
921.840682627286	99.987614485044	921.840682627286	-129.578139003522
921.962247089409	99.987667120209	921.962247089409	-129.778575329847
922.083843617522	99.9877180695884	922.083843617522	-129.983014063517
922.205472224316	99.9877673563504	922.205472224316	-130.191428827686
922.327132922485	99.9878150028323	922.327132922485	-130.403792475202
922.448825724733	99.9878610305606	922.448825724733	-130.620077089221
922.570550643769	99.9879054602684	922.570550643769	-130.840253983974
922.692307692308	99.9879483119137	922.692307692308	-131.064293705711
922.814096883073	99.9879896046959	922.814096883073	-131.292166033759
922.935918228793	99.9880293570717	922.935918228793	-131.523839981781
923.057771742206	99.9880675867713	923.057771742206	-131.759283799153
923.179657436052	99.9881043108125	923.179657436052	-131.99846497249
923.301575323083	99.988139545516	923.301575323083	-132.241350227324
923.423525416053	99.9881733065176	923.423525416053	-132.48790552992
923.545507727727	99.9882056087827	923.545507727727	-132.738096089222
923.667522270874	99.9882364666168	923.667522270874	-132.991886358948
923.78956905827	99.9882658936802	923.78956905827	-133.249240039806
923.9116481027	99.988293902996	923.9116481027	-133.510120081851
924.033759416951	99.9883205069632	924.033759416951	-133.774488686973
924.155903013823	99.9883457173664	924.155903013823	-134.04230731151
924.278078906117	99.9883695453847	924.278078906117	-134.313536668979
924.400287106645	99.9883920016021	924.400287106645	-134.588136732967
924.522527628223	99.9884130960152	924.522527628223	-134.866066740095
924.644800483676	99.9884328380421	924.644800483676	-135.147285193158
924.767105685833	99.9884512365299	924.767105685833	-135.431749864355
924.889443247534	99.9884682997617	924.889443247534	-135.719417798654
925.01181318162	99.9884840354643	925.01181318162	-136.010245317268
925.134215500945	99.9884984508136	925.134215500945	-136.304188021278
925.256650218365	99.9885115524414	925.256650218365	-136.601200795334
925.379117346746	99.9885233464401	925.379117346746	-136.901237811516
925.501616898958	99.9885338383687	925.501616898958	-137.204252533293
925.62414888788	99.9885430332568	925.62414888788	-137.510197719609
925.746713326397	99.988550935609	925.746713326397	-137.819025429075
925.869310227402	99.9885575494092	925.869310227402	-138.130687024304
925.991939603792	99.9885628781238	925.991939603792	-138.445133176334
926.114601468473	99.9885669247043	926.114601468473	-138.7623138692
926.237295834358	99.9885696915909	926.237295834358	-139.082178404597
926.360022714367	99.9885711807139	926.360022714367	-139.404675406685
926.482782121424	99.9885713934965	926.482782121424	-139.729752826989
926.605574068464	99.9885703308551	926.605574068464	-140.057357949441
926.728398568426	99.9885679932021	926.728398568426	-140.387437395532
926.851255634256	99.9885643804448	926.851255634256	-140.719937129563
926.974145278909	99.9885594919875	926.974145278909	-141.05480246406
927.097067515344	99.9885533267301	927.097067515344	-141.391978065263
927.22002235653	99.9885458830685	927.22002235653	-141.731407958759
927.343009815439	99.9885371588938	927.343009815439	-142.073035535238
927.466029905054	99.988527151591	927.466029905054	-142.416803556355
927.589082638362	99.9885158580372	927.589082638362	-142.762654160725
927.712168028359	99.9885032746006	927.712168028359	-143.110528870031
927.835286088045	99.988489397137	927.835286088045	-143.460368595273
927.958436830429	99.9884742209882	927.958436830429	-143.812113643103
928.081620268528	99.9884577409782	928.081620268528	-144.165703722334
928.204836415363	99.9884399514106	928.204836415363	-144.521077950514
928.328085283964	99.9884208460636	928.328085283964	-144.878174860683
928.451366887367	99.9884004181866	928.451366887367	-145.236932408203
928.574681238616	99.9883786604959	928.574681238616	-145.597287977754
928.69802835076	99.9883555651684	928.69802835076	-145.959178390421
928.821408236857	99.9883311238373	928.821408236857	-146.322539910944
928.944820909971	99.9883053275858	928.944820909971	-146.687308255053
929.068266383173	99.9882781669406	929.068266383173	-147.053418596957
929.19174466954	99.9882496318656	929.19174466954	-147.420805576962
929.315255782158	99.9882197117542	929.315255782158	-147.789403309203
929.438799734118	99.9881883954226	929.438799734118	-148.159145389497
929.56237653852	99.9881556711004	929.56237653852	-148.529964903354
929.685986208469	99.9881215264233	929.685986208469	-148.901794434082
929.809628757077	99.9880859484238	929.809628757077	-149.274566071044
929.933304197465	99.9880489235207	929.933304197465	-149.648211418034
930.057012542759	99.9880104375109	930.057012542759	-150.022661601766
930.180753806093	99.9879704755572	930.180753806093	-150.397847280535
930.304528000608	99.9879290221789	930.304528000608	-150.773698652955
930.428335139451	99.9878860612386	930.428335139451	-151.150145466846
930.552175235777	99.9878415759313	930.552175235777	-151.527117028261
930.676048302748	99.987795548772	930.676048302748	-151.904542210623
930.799954353532	99.9877479615814	930.799954353532	-152.282349463985
930.923893401305	99.9876987954727	930.923893401305	-152.660466824421
931.04786545925	99.987648030838	931.04786545925	-153.038821923556
931.171870540556	99.9875956473317	931.171870540556	-153.417341998184
931.295908658421	99.9875416238565	931.295908658421	-153.79595390005
931.419979826047	99.9874859385463	931.419979826047	-154.174584105707
931.544084056647	99.987428568749	931.544084056647	-154.553158726528
931.668221363437	99.98736949101	931.668221363437	-154.931603518825
931.792391759644	99.987308681053	931.792391759644	-155.30984389407
931.916595258497	99.9872461137612	931.916595258497	-155.687804929235
932.040831873238	99.9871817631576	932.040831873238	-156.065411377255
932.165101617112	99.9871156023841	932.165101617112	-156.442587677564
932.289404503372	99.987047603681	932.289404503372	-156.819257966794
932.413740545278	99.9869777383639	932.413740545278	-157.195346089495
932.538109756097	99.9869059768013	932.538109756097	-157.570775609018
932.662512149105	99.9868322883904	932.662512149105	-157.945469818458
932.786947737582	99.9867566415328	932.786947737582	-158.319351751701
932.911416534818	99.9866790036082	932.911416534818	-158.692344194522
933.035918554107	99.9865993409483	933.035918554107	-159.06436969581
933.160453808752	99.9865176188091	933.160453808752	-159.435350578812
933.285022312064	99.9864338013417	933.285022312064	-159.805208952493
933.409624077359	99.9863478515635	933.409624077359	-160.173866722912
933.534259117961	99.9862597313267	933.534259117961	-160.541245604671
933.658927447202	99.9861694012872	933.658927447202	-160.907267132399
933.78362907842	99.9860768208706	933.78362907842	-161.271852672289
933.90836402496	99.9859819482391	933.90836402496	-161.634923433632
934.033132300176	99.9858847402547	934.033132300176	-161.996400480389
934.157933917425	99.9857851524444	934.157933917425	-162.356204742756
934.282768890077	99.9856831389602	934.282768890077	-162.714257028739
934.407637231503	99.9855786525409	934.407637231503	-163.070478035686
934.532538955087	99.9854716444711	934.532538955087	-163.424788361816
934.657474074215	99.9853620645392	934.657474074215	-163.777108517683
934.782442602285	99.985249860993	934.782442602285	-164.12735893759
934.907444552696	99.9851349804957	934.907444552696	-164.475459990926
935.032479938861	99.9850173680778	935.032479938861	-164.821331993394
935.157548774196	99.9848969670898	935.157548774196	-165.16489521818
935.282651072125	99.9847737191513	935.282651072125	-165.50606990692
935.407786846079	99.9846475640993	935.407786846079	-165.844776280569
935.532956109497	99.9845184399351	935.532956109497	-166.18093455009
935.658158875824	99.9843862827683	935.658158875824	-166.514464926924
935.783395158515	99.9842510267593	935.783395158515	-166.845287633267
935.908664971027	99.9841126040604	935.908664971027	-167.173322912075
936.03396832683	99.9839709447543	936.03396832683	-167.498491036839
936.159305239398	99.98382597679	936.159305239398	-167.820712320972
936.284675722212	99.9836776259181	936.284675722212	-168.139907126969
936.410079788761	99.9835258156227	936.410079788761	-168.455995875092
936.535517452541	99.9833704670508	936.535517452541	-168.768899051727
936.660988727057	99.9832114989403	936.660988727057	-169.078537217252
936.786493625818	99.9830488275455	936.786493625818	-169.38483101344
936.912032162343	99.9828823665588	936.912032162343	-169.687701170314
937.037604350157	99.9827120270318	937.037604350157	-169.987068512478
937.163210202792	99.9825377172926	937.163210202792	-170.282853964757
937.288849733788	99.9823593428602	937.288849733788	-170.574978557234
937.414522956691	99.9821768063575	937.414522956691	-170.863363429517
937.540229885057	99.98199000742	937.540229885057	-171.147929834249
937.665970532447	99.9817988426027	937.665970532447	-171.428599139765
937.791744912429	99.9816032052836	937.791744912429	-171.705292831853
937.917553038579	99.9814029855644	937.917553038579	-171.977932514542
938.043394924481	99.9811980701678	938.043394924481	-172.246439909858
938.169270583725	99.9809883423328	938.169270583725	-172.510736856442
938.295180029909	99.9807736817051	938.295180029909	-172.770745307015
938.421123276639	99.9805539642264	938.421123276639	-173.026387324536
938.547100337527	99.9803290620186	938.547100337527	-173.27758507704
938.673111226192	99.9800988432663	938.673111226192	-173.524260830978
938.799155956263	99.9798631720946	938.799155956263	-173.766336943078
938.925234541373	99.9796219084456	938.925234541373	-174.003735850537
939.051346995165	99.979374907949	939.051346995165	-174.236380059471
939.177493331286	99.9791220217919	939.177493331286	-174.464192131544
939.303673563395	99.9788630965843	939.303673563395	-174.687094668635
939.429887705154	99.9785979742207	939.429887705154	-174.905010295431
939.556135770235	99.9783264917402	939.556135770235	-175.117861639876
939.682417772316	99.978048481182	939.682417772316	-175.325571311253
939.808733725084	99.9777637694393	939.808733725084	-175.528061875947
939.93508364223	99.9774721781086	939.93508364223	-175.725255830532
940.061467537457	99.9771735233383	940.061467537457	-175.917075572306
940.187885424471	99.9768676156732	940.187885424471	-176.103443366934
940.314337316989	99.9765542598976	940.314337316989	-176.2842813132
940.440823228732	99.9762332548759	940.440823228732	-176.459511304704
940.567343173432	99.9759043933914	940.567343173432	-176.629054988343
940.693897164824	99.9755674619845	940.693897164824	-176.792833719516
940.820485216656	99.9752222407882	940.820485216656	-176.950768513882
940.947107342678	99.974868503365	940.947107342678	-177.102779995584
941.073763556649	99.9745060165419	941.073763556649	-177.248788341838
941.200453872339	99.9741345402476	941.200453872339	-177.388713223795
941.32717830352	99.9737538273494	941.32717830352	-177.522473743603
941.453936863975	99.9733636234927	941.453936863975	-177.649988367564
941.580729567493	99.9729636669434	941.580729567493	-177.771174855511
941.70755642787	99.9725536884339	941.70755642787	-177.885950186164
941.834417458912	99.9721334110134	941.834417458912	-177.994230478702
941.96131267443	99.9717025499049	941.96131267443	-178.095930910538
942.088242088242	99.9712608123687	942.088242088242	-178.190965631337
942.215205714176	99.9708078975751	942.215205714176	-178.279247673632
942.342203566065	99.9703434964876	942.342203566065	-178.360688860108
942.46923565775	99.9698672917578	942.46923565775	-178.435199707894
942.596302003082	99.9693789576346	942.596302003082	-178.502689330382
942.723402615915	99.9688781598903	942.723402615915	-178.563065336882
942.850537510114	99.968364555765	942.850537510114	-178.616233730881
942.977706699551	99.9678377939323	942.977706699551	-178.662098807551
943.104910198104	99.9672975144908	943.104910198104	-178.700563051477
943.232148019659	99.9667433489819	943.232148019659	-178.731527035547
943.35942017811	99.9661749204397	943.35942017811	-178.754889322455
943.486726687359	99.9655918434768	943.486726687359	-178.770546370038
943.614067561314	99.964993724408	943.614067561314	-178.77839244243
943.741442813892	99.9643801614201	943.741442813892	-178.778319528783
943.868852459016	99.9637507447907	943.868852459016	-178.770217272044
943.996296510618	99.9631050571607	943.996296510618	-178.753972910347
944.123774982638	99.9624426738698	944.123774982638	-178.729471234022
944.25128788902	99.9617631633581	944.25128788902	-178.696594561756
944.378835243719	99.9610660876437	944.378835243719	-178.655222739767
944.506417060697	99.9603510028812	944.506417060697	-178.605233168381
944.634033353922	99.9596174600125	944.634033353922	-178.546500861126
944.761684137372	99.9588650055162	944.761684137372	-178.478898541795
944.88936942503	99.9580931822663	944.88936942503	-178.402296785777
945.017089230888	99.957301530511	945.017089230888	-178.316564212725
945.144843568946	99.9564895889804	945.144843568946	-178.221567738074
945.272632453209	99.9556568961379	945.272632453209	-178.117172892111
945.400455897693	99.9548029915837	945.400455897693	-178.003244215781
945.52831391642	99.9539274176281	945.52831391642	-177.879645743674
945.656206523419	99.9530297210422	945.656206523419	-177.746241584908
945.784133732728	99.9521094550072	945.784133732728	-177.602896614462
945.91209555839	99.9511661812707	945.91209555839	-177.449477287246
946.040092014459	99.9501994725298	946.040092014459	-177.285852589167
946.168123114995	99.9492089150547	946.168123114995	-177.111895139262
946.296188874065	99.9481941115688	946.296188874065	-176.927482458455
946.424289305743	99.9471546844029	946.424289305743	-176.732498420373
946.552424424115	99.946090278937	946.552424424115	-176.526834900441
946.680594243268	99.945000567349	946.680594243268	-176.310393639427
946.808798777303	99.9438852526815	946.808798777303	-176.083088337136
946.937038040323	99.9427440732448	946.937038040323	-175.844846991704
947.065312046444	99.9415768073662	947.065312046444	-175.595614498412
947.193620809786	99.9403832784984	947.193620809786	-175.335355520359
947.321964344477	99.9391633606962	947.321964344477	-175.064057640738
947.450342664653	99.937916984467	947.450342664653	-174.781734803277
947.57875578446	99.9366441429984	947.57875578446	-174.488431042796
947.707203718048	99.9353448987608	947.707203718048	-174.184224502657
947.835686479577	99.934019390481	947.835686479577	-173.869231729188
947.964204083214	99.9326678404698	947.964204083214	-173.543612224784
948.092756543133	99.9312905622917	948.092756543133	-173.207573232314
948.221343873518	99.9298879687419	948.221343873518	-172.861374711891
948.349966088557	99.9284605801007	948.349966088557	-172.50533445838
948.47862320245	99.9270090326197	948.47862320245	-172.139833293819
948.607315229401	99.9255340871765	948.607315229401	-171.765320252245
948.736042183623	99.9240366380396	948.736042183623	-171.382317657585
948.864804079338	99.922517721652	948.864804079338	-170.99142597578
948.993600930774	99.9209785253445	948.993600930774	-170.593328303147
949.122432752167	99.9194203958634	949.122432752167	-170.188794332379
949.251299557762	99.9178448475902	949.251299557762	-169.778683618173
949.380201361811	99.9162535703095	949.380201361811	-169.363947945311
949.509138178573	99.9146484363685	949.509138178573	-168.945632585334
949.638110022315	99.9130315070567	949.638110022315	-168.524876214818
949.767116907313	99.9114050380186	949.767116907313	-168.102909258757
949.896158847848	99.9097714835011	949.896158847848	-167.681050420261
950.025235858213	99.9081334992281	950.025235858213	-167.260701162594
950.154347952706	99.9064939436824	950.154347952706	-166.843337923234
950.283495145631	99.9048558775811	950.283495145631	-166.430501865539
950.412677451304	99.9032225613205	950.412677451304	-166.02378601017
950.541894884046	99.9015974501826	950.541894884046	-165.624819639167
950.671147458187	99.8999841871008	950.671147458187	-165.235249930838
950.800435188063	99.8983865928079	950.800435188063	-164.856720861384
950.929758088021	99.8968086532108	950.929758088021	-164.490849502155
951.059116172412	99.8952545038763	951.059116172412	-164.139199945229
951.188509455598	99.893728411547	951.188509455598	-163.803255202423
951.317937951948	99.8922347526707	951.317937951948	-163.484387542842
951.447401675837	99.8907779889671	951.447401675837	-163.183827852256
951.576900641649	99.8893626401342	951.576900641649	-162.9026347131
951.706434863777	99.8879932538591	951.706434863777	-162.641664006606
951.83600435662	99.886674373374	951.83600435662	-162.401539923536
951.965609134587	99.8854105028718	951.965609134587	-162.182628329014
952.095249212093	99.8842060711713	952.095249212093	-161.985013453974
952.224924603561	99.8830653940916	952.224924603561	-161.808478874293
952.354635323422	99.8819926360608	952.354635323422	-161.652493685107
952.484381386115	99.8809917715414	952.484381386115	-161.516204678452
952.614162806089	99.8800665468926	952.614162806089	-161.39843518937
952.743979597796	99.8792204433275	952.743979597796	-161.297691089515
952.873831775701	99.8784566416272	952.873831775701	-161.212174185355
953.003719354273	99.8777779892763	953.003719354273	-161.139803028987
953.133642347992	99.8771869706497	953.133642347992	-161.078240883089
953.263600771343	99.8766856808477	953.263600771343	-161.024930312019
953.393594638822	99.876275803702	953.393594638822	-160.977133611945
953.523623964929	99.8759585944042	953.523623964929	-160.931978058034
953.653688764176	99.8757348671073	953.653688764176	-160.886504750086
953.783789051081	99.8756049877475	953.783789051081	-160.837719690948
953.913924840168	99.8755688722161	953.913924840168	-160.782645641549
954.044096145974	99.8756259898956	954.044096145974	-160.718373271268
954.174302983037	99.8757753724525	954.174302983037	-160.642110158993
954.304545365911	99.8760156276641	954.304545365911	-160.551226301248
954.43482330915	99.8763449579564	954.43482330915	-160.443294937623
954.565136827323	99.8767611832292	954.565136827323	-160.31612770563
954.695485935001	99.8772617674669	954.695485935001	-160.16780337203
954.825870646766	99.8778438485749	954.825870646766	-159.996689642279
954.956290977209	99.8785042708315	954.956290977209	-159.801457813015
955.086746940926	99.8792396193239	955.086746940926	-159.581090286841
955.217238552524	99.880046255727	955.217238552524	-159.334881205973
955.347765826615	99.8809203547968	955.347765826615	-159.062430668966
955.478328777821	99.8818579409736	955.478328777821	-158.763633166493
955.608927420772	99.8828549245337	955.608927420772	-158.438661003443
955.739561770105	99.8839071367758	955.739561770105	-158.087943562685
955.870231840466	99.8850103637917	955.870231840466	-157.7121433125
956.000937646507	99.8861603784339	956.000937646507	-157.312129465948
956.131679202891	99.8873529701632	956.131679202891	-156.888950173776
956.262456524288	99.8885839725284	956.262456524288	-156.443804074624
956.393269625374	99.8898492880994	956.393269625374	-155.978011947561
956.524118520835	99.8911449107376	956.524118520835	-155.492989116492
956.655003225365	99.8924669451511	956.655003225365	-154.990219150349
956.785923753666	99.8938116237347	956.785923753666	-154.471229295158
956.916880120447	99.8951753207405	956.916880120447	-153.937567964992
957.047872340425	99.8965545638704	957.047872340425	-153.390784517776
957.178900428328	99.8979460434109	957.178900428328	-152.832411447058
957.309964398889	99.8993466190586	957.309964398889	-152.263949038244
957.441064266849	99.900753324605	957.441064266849	-151.686852466208
957.572200046959	99.9021633706619	957.572200046959	-151.102521252949
957.703371753977	99.9035741456168	957.703371753977	-150.512290957061
957.834579402669	99.9049832150127	957.834579402669	-149.917426932997
957.96582300781	99.9063883195394	957.96582300781	-149.31911997386
958.097102584182	99.9077873718287	958.097102584182	-148.718483637649
958.228418146575	99.9091784522272	958.228418146575	-148.116553050828
958.359769709787	99.9105598037195	958.359769709787	-147.514284984193
958.491157288627	99.9119298261585	958.491157288627	-146.912559002008
