Wlgth	Rp _	Wlgth	GDDrs _
989.3539026	99.70757934	989.3539026	-139.0769951
989.5617302	99.70905245	989.5617302	-138.8003854
989.7696451	99.71062035	989.7696451	-138.5589972
989.9776474	99.71227374	989.9776474	-138.3515135
990.1857372	99.71400331	990.1857372	-138.1765414
990.3939145	99.71579976	990.3939145	-138.0326072
990.6021793	99.7176539	990.6021793	-137.9181533
990.8105318	99.71955666	990.8105318	-137.8315359
991.0189718	99.72149919	991.0189718	-137.7710253
991.2274997	99.72347289	991.2274997	-137.7348075
991.4361153	99.72546941	991.4361153	-137.7209887
991.6448187	99.72748071	991.6448187	-137.7276028
991.85361	99.72949912	991.85361	-137.7526202
992.0624892	99.73151729	992.0624892	-137.7939607
992.2714565	99.73352825	992.2714565	-137.8495071
992.4805118	99.73552543	992.4805118	-137.917122
992.6896552	99.73750263	992.6896552	-137.9946659
992.8988867	99.73945404	992.8988867	-138.080017
993.1082065	99.74137427	993.1082065	-138.1710916
993.3176146	99.7432583	993.3176146	-138.265866
993.527111	99.74510148	993.527111	-138.3623979
993.7366958	99.74689955	993.7366958	-138.4588484
993.946369	99.74864862	993.946369	-138.5535029
994.1561307	99.75034512	994.1561307	-138.644792
994.365981	99.75198586	994.365981	-138.7313106
994.5759198	99.75356793	994.5759198	-138.8118358
994.7859474	99.75508877	994.7859474	-138.8853432
994.9960637	99.75654607	994.9960637	-138.9510209
995.2062687	99.75793783	995.2062687	-139.0082819
995.4165626	99.7592623	995.4165626	-139.0567732
995.6269454	99.76051798	995.6269454	-139.0963838
995.8374171	99.76170359	995.8374171	-139.1272486
996.0479779	99.76281808	996.0479779	-139.1497506
996.2586277	99.7638606	996.2586277	-139.1645201
996.4693666	99.76483049	996.4693666	-139.1724313
996.6801946	99.76572725	996.6801946	-139.1745959
996.891112	99.76655057	996.891112	-139.1723546
997.1021186	99.76730027	997.1021186	-139.1672651
997.3132145	99.76797633	997.3132145	-139.1610888
997.5243999	99.76857885	997.5243999	-139.1557745
997.7356747	99.76910806	997.7356747	-139.1534397
997.947039	99.76956428	997.947039	-139.1563506
998.1584929	99.76994798	998.1584929	-139.1668998
998.3700364	99.77025969	998.3700364	-139.1875822
998.5816696	99.77050004	998.5816696	-139.2209701
998.7933926	99.77066978	998.7933926	-139.2696868
999.0052053	99.7707697	999.0052053	-139.3363788
999.2171079	99.77080069	999.2171079	-139.4236887
999.4291004	99.77076371	999.4291004	-139.5342258
999.6411829	99.7706598	999.6411829	-139.6705381
999.8533555	99.77049005	999.8533555	-139.8350836
1000.065618	99.77025563	1000.065618	-140.0302021
1000.277971	99.76995778	1000.277971	-140.2580878
1000.490414	99.7695978	1000.490414	-140.5207624
1000.702947	99.76917704	1000.702947	-140.8200494
1000.91557	99.76869695	1000.91557	-141.1575501
1001.128284	99.768159	1001.128284	-141.5346203
1001.341089	99.76756475	1001.341089	-141.9523498
1001.553984	99.76691583	1001.553984	-142.4115431
1001.766969	99.76621392	1001.766969	-142.9127024
1001.980045	99.76546077	1001.980045	-143.4560127
1002.193211	99.76465821	1002.193211	-144.04133
1002.406469	99.76380813	1002.406469	-144.6681713
1002.619817	99.76291249	1002.619817	-145.3357075
1002.833256	99.76197334	1002.833256	-146.0427591
1003.046786	99.76099278	1003.046786	-146.7877946
1003.260407	99.75997302	1003.260407	-147.5689317
1003.474118	99.7589163	1003.474118	-148.3839418
1003.687921	99.75782499	1003.687921	-149.230256
1003.901815	99.75670151	1003.901815	-150.1049758
1004.1158	99.75554837	1004.1158	-151.0048847
1004.329877	99.75436815	1004.329877	-151.9264638
1004.544045	99.75316353	1004.544045	-152.8659092
1004.758304	99.75193725	1004.758304	-153.8191523
1004.972654	99.75069216	1004.972654	-154.7818817
1005.187096	99.74943117	1005.187096	-155.7495684
1005.40163	99.74815726	1005.40163	-156.7174919
1005.616255	99.74687349	1005.616255	-157.6807686
1005.830972	99.74558301	1005.830972	-158.6343819
1006.04578	99.744289	1006.04578	-159.5732132
1006.26068	99.74299475	1006.26068	-160.4920748
1006.475673	99.74170358	1006.475673	-161.3857431
1006.690756	99.74041885	1006.690756	-162.2489926
1006.905932	99.73914398	1006.905932	-163.0766308
1007.1212	99.73788244	1007.1212	-163.8635329
1007.33656	99.73663771	1007.33656	-164.6046763
1007.552012	99.73541328	1007.552012	-165.2951758
1007.767557	99.73421268	1007.767557	-165.9303167
1007.983193	99.7330394	1007.983193	-166.5055889
1008.198922	99.73189695	1008.198922	-167.0167186
1008.414743	99.73078879	1008.414743	-167.4596995
1008.630657	99.72971836	1008.630657	-167.8308225
1008.846663	99.72868903	1008.846663	-168.1267035
1009.062762	99.72770412	1009.062762	-168.3443095
1009.278953	99.72676686	1009.278953	-168.4809826
1009.495237	99.7258804	1009.495237	-168.5344621
1009.711613	99.72504777	1009.711613	-168.5029035
1009.928083	99.72427188	1009.928083	-168.3848956
1010.144645	99.72355553	1010.144645	-168.1794743
1010.3613	99.72290133	1010.3613	-167.8861345
1010.578048	99.72231178	1010.578048	-167.5048377
1010.794889	99.72178917	1010.794889	-167.0360179
1011.011823	99.72133562	1011.011823	-166.4805835
1011.228851	99.72095306	1011.228851	-165.8399161
1011.445971	99.72064322	1011.445971	-165.1158665
1011.663185	99.72040761	1011.663185	-164.3107469
1011.880492	99.72024753	1011.880492	-163.4273205
1012.097893	99.72016407	1012.097893	-162.4687866
1012.315386	99.72015806	1012.315386	-161.4387643
1012.532974	99.72023014	1012.532974	-160.3412712
1012.750655	99.72038069	1012.750655	-159.1807005
1012.968429	99.72060988	1012.968429	-157.9617943
1013.186298	99.72091764	1013.186298	-156.6896146
1013.404259	99.72130368	1013.404259	-155.3695114
1013.622315	99.7217675	1013.622315	-154.0070888
1013.840465	99.72230836	1013.840465	-152.6081684
1014.058708	99.72292534	1014.058708	-151.1787516
1014.277046	99.72361731	1014.277046	-149.7249794
1014.495478	99.72438296	1014.495478	-148.2530918
1014.714003	99.72522078	1014.714003	-146.7693852
1014.932623	99.72612913	1014.932623	-145.2801707
1015.151337	99.72710618	1015.151337	-143.7917302
1015.370145	99.72814997	1015.370145	-142.3102746
1015.589048	99.72925843	1015.589048	-140.8419008
1015.808045	99.73042935	1015.808045	-139.3925507
1016.027137	99.73166044	1016.027137	-137.967971
1016.246323	99.73294929	1016.246323	-136.5736744
1016.465603	99.73429344	1016.465603	-135.2149031
1016.684979	99.73569037	1016.684979	-133.8965944
1016.904449	99.73713752	1016.904449	-132.6233489
1017.124014	99.73863226	1017.124014	-131.3994016
1017.343673	99.74017196	1017.343673	-130.2285962
1017.563428	99.741754	1017.563428	-129.1143625
1017.783277	99.74337572	1017.783277	-128.0596977
1018.003222	99.74503449	1018.003222	-127.0671514
1018.223261	99.74672771	1018.223261	-126.1388141
1018.443396	99.7484528	1018.443396	-125.2763103
1018.663626	99.7502072	1018.663626	-124.4807946
1018.883951	99.75198843	1018.883951	-123.7529533
1019.104372	99.75379404	1019.104372	-123.0930081
1019.324888	99.75562164	1019.324888	-122.5007256
1019.545499	99.7574689	1019.545499	-121.9754292
1019.766206	99.75933359	1019.766206	-121.5160155
1019.987009	99.7612135	1019.987009	-121.1209736
1020.207907	99.76310654	1020.207907	-120.7884088
1020.428901	99.76501066	1020.428901	-120.5160676
1020.64999	99.76692393	1020.64999	-120.3013677
1020.871176	99.76884447	1020.871176	-120.1414283
1021.092457	99.7707705	1021.092457	-120.0331047
1021.313834	99.77270029	1021.313834	-119.9730233
1021.535307	99.77463224	1021.535307	-119.9576191
1021.756877	99.7765648	1021.756877	-119.9831738
1021.978542	99.77849649	1021.978542	-120.0458555
1022.200304	99.78042595	1022.200304	-120.1417581
1022.422162	99.78235185	1022.422162	-120.2669416
1022.644116	99.78427298	1022.644116	-120.4174717
1022.866167	99.78618816	1022.866167	-120.5894589
1023.088314	99.78809632	1023.088314	-120.779097
1023.310557	99.78999644	1023.310557	-120.9826998
1023.532897	99.79188757	1023.532897	-121.1967369
1023.755334	99.79376881	1023.755334	-121.4178663
1023.977868	99.79563934	1023.977868	-121.6429666
1024.200498	99.79749841	1024.200498	-121.8691651
1024.423225	99.79934528	1024.423225	-122.0938635
1024.646049	99.80117931	1024.646049	-122.3147616
1024.86897	99.8029999	1024.86897	-122.529876
1025.091988	99.80480647	1025.091988	-122.7375571
1025.315103	99.80659851	1025.315103	-122.9365014
1025.538315	99.80837556	1025.538315	-123.1257608
1025.761625	99.81013717	1025.761625	-123.3047477
1025.985031	99.81188296	1025.985031	-123.4732367
1026.208535	99.81361257	1026.208535	-123.6313622
1026.432137	99.81532566	1026.432137	-123.7796119
1026.655836	99.81702195	1026.655836	-123.9188177
1026.879632	99.81870117	1026.879632	-124.0501413
1027.103526	99.82036307	1027.103526	-124.1750579
1027.327518	99.82200744	1027.327518	-124.295335
1027.551607	99.82363409	1027.551607	-124.4130092
1027.775794	99.82524285	1027.775794	-124.5303596
1028.000079	99.82683356	1028.000079	-124.6498777
1028.224462	99.8284061	1028.224462	-124.7742366
1028.448943	99.82996034	1028.448943	-124.906256
1028.673522	99.83149619	1028.673522	-125.0488668
1028.898199	99.83301357	1028.898199	-125.2050736
1029.122974	99.83451239	1029.122974	-125.377916
1029.347848	99.8359926	1029.347848	-125.5704295
1029.572819	99.83745415	1029.572819	-125.7856052
1029.797889	99.838897	1029.797889	-126.0263507
1030.023058	99.84032114	1030.023058	-126.2954498
1030.248325	99.84172653	1030.248325	-126.5955243
1030.47369	99.84311317	1030.47369	-126.928996
1030.699155	99.84448107	1030.699155	-127.2980507
1030.924717	99.84583022	1030.924717	-127.7046038
1031.150379	99.84716064	1031.150379	-128.1502677
1031.376139	99.84847236	1031.376139	-128.6363227
1031.601999	99.84976541	1031.601999	-129.1636898
1031.827957	99.85103981	1031.827957	-129.7329067
1032.054014	99.85229561	1032.054014	-130.3441074
1032.280171	99.85353286	1032.280171	-130.9970058
1032.506426	99.85475161	1032.506426	-131.6908814
1032.732781	99.85595193	1032.732781	-132.4245714
1032.959235	99.85713387	1032.959235	-133.1964642
1033.185788	99.85829751	1033.185788	-134.0044994
1033.41244	99.85944292	1033.41244	-134.8461702
1033.639193	99.86057019	1033.639193	-135.7185313
1033.866044	99.86167941	1033.866044	-136.61821
1034.092995	99.86277066	1034.092995	-137.5414223
1034.320046	99.86384405	1034.320046	-138.4839924
1034.547197	99.86489968	1034.547197	-139.4413765
1034.774447	99.86593766	1034.774447	-140.4086906
1035.001798	99.8669581	1035.001798	-141.3807411
1035.229248	99.86796112	1035.229248	-142.3520595
1035.456798	99.86894686	1035.456798	-143.3169399
1035.684448	99.86991543	1035.684448	-144.2694794
1035.912199	99.87086697	1035.912199	-145.2036209
1036.140049	99.87180162	1036.140049	-146.1131981
1036.368	99.87271954	1036.368	-146.9919823
1036.596051	99.87362085	1036.596051	-147.8337304
1036.824203	99.87450573	1036.824203	-148.6322348
1037.052455	99.87537433	1037.052455	-149.3813723
1037.280807	99.87622681	1037.280807	-150.0751547
1037.50926	99.87706334	1037.50926	-150.7077785
1037.737814	99.87788409	1037.737814	-151.2736738
1037.966468	99.87868924	1037.966468	-151.7675525
1038.195224	99.87947896	1038.195224	-152.1844545
1038.42408	99.88025344	1038.42408	-152.519792
1038.653037	99.88101286	1038.653037	-152.7693921
1038.882095	99.88175742	1038.882095	-152.9295354
1039.111254	99.88248729	1039.111254	-152.9969929
1039.340514	99.88320269	1039.340514	-152.9690577
1039.569875	99.8839038	1039.569875	-152.8435745
1039.799338	99.88459082	1039.799338	-152.6189639
1040.028902	99.88526395	1040.028902	-152.2942425
1040.258567	99.88592341	1040.258567	-151.8690386
1040.488334	99.88656938	1040.488334	-151.3436031
1040.718202	99.88720208	1040.718202	-150.7188146
1040.948172	99.88782171	1040.948172	-149.9961806
1041.178243	99.88842849	1041.178243	-149.1778327
1041.408417	99.8890226	1041.408417	-148.2665169
1041.638692	99.88960428	1041.638692	-147.2655786
1041.869069	99.89017371	1041.869069	-146.1789427
1042.099548	99.89073112	1042.099548	-145.0110888
1042.330128	99.8912767	1042.330128	-143.7670215
1042.560811	99.89181066	1042.560811	-142.452236
1042.791596	99.89233322	1042.791596	-141.0726801
1043.022483	99.89284457	1043.022483	-139.6347113
1043.253473	99.89334492	1043.253473	-138.1450513
1043.484565	99.89383447	1043.484565	-136.6107365
1043.715759	99.89431342	1043.715759	-135.0390662
1043.947056	99.89478198	1043.947056	-133.4375483
1044.178455	99.89524033	1044.178455	-131.8138436
1044.409957	99.89568868	1044.409957	-130.1757077
1044.641561	99.89612722	1044.641561	-128.5309336
1044.873268	99.89655614	1044.873268	-126.8872931
1045.105078	99.89697564	1045.105078	-125.2524782
1045.336991	99.8973859	1045.336991	-123.6340446
1045.569007	99.8977871	1045.569007	-122.039355
1045.801126	99.89817943	1045.801126	-120.4755253
1046.033348	99.89856308	1046.033348	-118.949373
1046.265673	99.89893822	1046.265673	-117.467368
1046.498102	99.89930502	1046.498102	-116.0355871
1046.730633	99.89966367	1046.730633	-114.6596721
1046.963268	99.90001434	1046.963268	-113.344792
1047.196007	99.90035719	1047.196007	-112.0956094
1047.428849	99.9006924	1047.428849	-110.9162519
1047.661794	99.90102013	1047.661794	-109.8102885
1047.894843	99.90134054	1047.894843	-108.7807107
1048.127996	99.90165381	1048.127996	-107.8299193
1048.361253	99.90196007	1048.361253	-106.9597167
1048.594613	99.9022595	1048.594613	-106.1713044
1048.828078	99.90255226	1048.828078	-105.4652856
1049.061646	99.90283848	1049.061646	-104.8416742
1049.295318	99.90311833	1049.295318	-104.2999078
1049.529095	99.90339196	1049.529095	-103.8388667
1049.762976	99.90365951	1049.762976	-103.4568974
1049.996961	99.90392112	1049.996961	-103.1518407
1050.23105	99.90417695	1050.23105	-102.921064
1050.465244	99.90442714	1050.465244	-102.7614981
1050.699542	99.90467182	1050.699542	-102.6696769
1050.933944	99.90491113	1050.933944	-102.6417805
1051.168452	99.9051452	1051.168452	-102.6736815
1051.403064	99.90537418	1051.403064	-102.7609926
1051.637781	99.9055982	1051.637781	-102.8991172
1051.872602	99.90581737	1051.872602	-103.0832998
1052.107529	99.90603184	1052.107529	-103.3086788
1052.34256	99.90624172	1052.34256	-103.5703383
1052.577697	99.90644714	1052.577697	-103.8633601
1052.812938	99.90664822	1052.812938	-104.182875
1053.048285	99.90684507	1053.048285	-104.5241127
1053.283737	99.90703781	1053.283737	-104.8824502
1053.519294	99.90722655	1053.519294	-105.2534572
1053.754957	99.9074114	1053.754957	-105.6329398
1053.990725	99.90759247	1053.990725	-106.0169805
1054.226599	99.90776985	1054.226599	-106.4019746
1054.462578	99.90794366	1054.462578	-106.7846631
1054.698663	99.90811397	1054.698663	-107.1621614
1054.934853	99.90828089	1054.934853	-107.5319831
1055.17115	99.90844451	1055.17115	-107.8920593
1055.407552	99.9086049	1055.407552	-108.2407536
1055.644061	99.90876215	1055.644061	-108.5768707
1055.880675	99.90891634	1055.880675	-108.8996613
1056.117395	99.90906753	1056.117395	-109.2088211
1056.354222	99.9092158	1056.354222	-109.5044845
1056.591155	99.90936121	1056.591155	-109.7872136
1056.828194	99.90950381	1056.828194	-110.0579821
1057.065339	99.90964367	1057.065339	-110.3181542
1057.302591	99.90978083	1057.302591	-110.5694592
1057.53995	99.90991534	1057.53995	-110.8139612
1057.777415	99.91004724	1057.777415	-111.0540257
1058.014987	99.91017657	1058.014987	-111.2922816
1058.252665	99.91030335	1058.252665	-111.5315805
1058.49045	99.91042762	1058.49045	-111.7749528
1058.728343	99.9105494	1058.728343	-112.0255617
1058.966342	99.91066871	1058.966342	-112.2866551
1059.204448	99.91078555	1059.204448	-112.5615159
1059.442661	99.91089995	1059.442661	-112.8534125
1059.680982	99.9110119	1059.680982	-113.165547
1059.919409	99.91112141	1059.919409	-113.5010058
1060.157944	99.91122848	1060.157944	-113.8627093
1060.396587	99.9113331	1060.396587	-114.253364
1060.635336	99.91143526	1060.635336	-114.6754156
1060.874194	99.91153495	1060.874194	-115.131005
1061.113159	99.91163215	1061.113159	-115.621927
1061.352232	99.91172685	1061.352232	-116.1495922
1061.591412	99.91181902	1061.591412	-116.7149926
1061.8307	99.91190864	1061.8307	-117.3186719
1062.070096	99.91199569	1062.070096	-117.9606993
1062.3096	99.91208013	1062.3096	-118.640649
1062.549213	99.91216195	1062.549213	-119.3575844
1062.788933	99.9122411	1062.788933	-120.1100478
1063.028761	99.91231757	1063.028761	-120.8960553
1063.268698	99.91239131	1063.268698	-121.7130974
1063.508743	99.9124623	1063.508743	-122.5581454
1063.748897	99.9125305	1063.748897	-123.4276637
1063.989159	99.91259588	1063.989159	-124.3176268
1064.229529	99.91265841	1064.229529	-125.2235427
1064.470008	99.91271806	1064.470008	-126.1404812
1064.710596	99.91277479	1064.710596	-127.0631076
1064.951293	99.91282859	1064.951293	-127.985721
1065.192098	99.91287941	1065.192098	-128.9022972
1065.433013	99.91292724	1065.433013	-129.8065358
1065.674036	99.91297204	1065.674036	-130.691911
1065.915168	99.9130138	1065.915168	-131.5517261
1066.15641	99.9130525	1066.15641	-132.3791701
1066.397761	99.91308811	1066.397761	-133.167377
1066.639221	99.91312062	1066.639221	-133.9094874
1066.880791	99.91315001	1066.880791	-134.59871
1067.12247	99.91317628	1067.12247	-135.228385
1067.364258	99.9131994	1067.364258	-135.7920467
1067.606156	99.91321939	1067.606156	-136.2834855
1067.848164	99.91323622	1067.848164	-136.6968094
1068.090281	99.91324991	1068.090281	-137.0265026
1068.332509	99.91326045	1068.332509	-137.2674821
1068.574846	99.91326784	1068.574846	-137.4151518
1068.817293	99.91327209	1068.817293	-137.4654523
1069.05985	99.91327321	1069.05985	-137.4149063
1069.302518	99.91327122	1069.302518	-137.2606608
1069.545295	99.91326611	1069.545295	-137.000522
1069.788183	99.91325791	1069.788183	-136.6329871
1070.031181	99.91324664	1070.031181	-136.1572681
1070.274289	99.91323231	1070.274289	-135.5733106
1070.517509	99.91321495	1070.517509	-134.8818058
1070.760838	99.91319458	1070.760838	-134.0841957
1071.004278	99.91317122	1071.004278	-133.1826717
1071.247829	99.9131449	1071.247829	-132.1801663
1071.491491	99.91311565	1071.491491	-131.0803377
1071.735264	99.91308348	1071.735264	-129.8875478
1071.979147	99.91304844	1071.979147	-128.6068338
1072.223142	99.91301056	1072.223142	-127.2438731
1072.467248	99.91296985	1072.467248	-125.8049418
1072.711464	99.91292636	1072.711464	-124.2968684
1072.955793	99.91288011	1072.955793	-122.7269809
1073.200232	99.91283113	1073.200232	-121.1030502
1073.444783	99.91277946	1073.444783	-119.4332286
1073.689445	99.91272512	1073.689445	-117.7259844
1073.934219	99.91266816	1073.934219	-115.990034
1074.179104	99.91260859	1074.179104	-114.2342711
1074.424102	99.91254644	1074.424102	-112.4676945
1074.669211	99.91248176	1074.669211	-110.6993345
1074.914432	99.91241456	1074.914432	-108.9381798
1075.159764	99.91234488	1075.159764	-107.1931036
1075.405209	99.91227275	1075.405209	-105.4727925
1075.650766	99.91219818	1075.650766	-103.7856761
1075.896435	99.91212122	1075.896435	-102.1398601
1076.142216	99.91204188	1076.142216	-100.5430618
1076.38811	99.91196019	1076.38811	-99.00255059
1076.634116	99.91187619	1076.634116	-97.52509253
1076.880234	99.91178988	1076.880234	-96.11689985
1077.126465	99.91170131	1077.126465	-94.7835865
1077.372809	99.91161048	1077.372809	-93.53012948
1077.619265	99.91151744	1077.619265	-92.36083668
1077.865835	99.91142219	1077.865835	-91.27932141
1078.112517	99.91132477	1078.112517	-90.28848381
1078.359312	99.9112252	1078.359312	-89.39049944
1078.60622	99.9111235	1078.60622	-88.58681491
1078.853241	99.9110197	1078.853241	-87.87815071
1079.100375	99.91091382	1079.100375	-87.26451107
1079.347622	99.91080588	1079.347622	-86.74520074
1079.594983	99.91069591	1079.594983	-86.31884843
1079.842457	99.91058394	1079.842457	-85.9834366
1080.090045	99.91046999	1080.090045	-85.73633729
1080.337746	99.91035409	1080.337746	-85.57435356
1080.585561	99.91023627	1080.585561	-85.49376594
1080.83349	99.91011654	1080.83349	-85.49038356
1081.081532	99.90999494	1081.081532	-85.55959922
1081.329688	99.90987151	1081.329688	-85.6964478
1081.577959	99.90974625	1081.577959	-85.89566751
1081.826343	99.90961922	1081.826343	-86.15176312
1082.074841	99.90949043	1082.074841	-86.45907054
1082.323454	99.90935992	1082.323454	-86.81182218
1082.572181	99.90922772	1082.572181	-87.20421212
1082.821022	99.90909386	1082.821022	-87.63046067
1083.069977	99.90895838	1083.069977	-88.0848774
1083.319048	99.90882129	1083.319048	-88.56192213
1083.568232	99.90868265	1083.568232	-89.05626314
1083.817532	99.90854247	1083.817532	-89.56283196
1084.066946	99.90840079	1084.066946	-90.07687426
1084.316475	99.90825764	1084.316475	-90.5939962
1084.566118	99.90811305	1084.566118	-91.11020581
1084.815877	99.90796705	1084.815877	-91.62194892
1085.065751	99.90781968	1085.065751	-92.12613932
1085.31574	99.90767095	1085.31574	-92.62018273
1085.565844	99.90752089	1085.565844	-93.10199453
1085.816064	99.90736954	1085.816064	-93.57001079
1086.066398	99.90721691	1086.066398	-94.02319274
1086.316849	99.90706303	1086.316849	-94.46102458
1086.567415	99.90690791	1086.567415	-94.8835045
1086.818096	99.90675158	1086.818096	-95.29112935
1087.068893	99.90659405	1087.068893	-95.68487281
1087.319806	99.90643534	1087.319806	-96.06615755
1087.570835	99.90627545	1087.570835	-96.4368216
1087.82198	99.90611439	1087.82198	-96.79907936
1088.07324	99.90595218	1088.07324	-97.15547768
1088.324617	99.90578881	1088.324617	-97.50884754
1088.57611	99.90562429	1088.57611	-97.86225191
1088.82772	99.9054586	1088.82772	-98.21893035
1089.079445	99.90529176	1089.079445	-98.58224105
1089.331287	99.90512375	1089.331287	-98.95560098
1089.583246	99.90495455	1089.583246	-99.34242479
1089.835321	99.90478417	1089.835321	-99.74606331
1090.087513	99.90461257	1090.087513	-100.1697423
1090.339821	99.90443974	1090.339821	-100.6165021
1090.592246	99.90426567	1090.592246	-101.0891391
1090.844789	99.90409032	1090.844789	-101.5901497
1091.097448	99.90391367	1091.097448	-102.1216772
1091.350224	99.9037357	1091.350224	-102.6854625
1091.603118	99.90355638	1091.603118	-103.2827993
1091.856128	99.90337566	1091.856128	-103.9144942
1092.109256	99.90319353	1092.109256	-104.580832
1092.362502	99.90300995	1092.362502	-105.2815477
1092.615865	99.90282487	1092.615865	-106.0158036
1092.869345	99.90263828	1092.869345	-106.7821742
1093.122943	99.90245013	1093.122943	-107.5786374
1093.376659	99.90226038	1093.376659	-108.4025727
1093.630493	99.902069	1093.630493	-109.2507672
1093.884444	99.90187595	1093.884444	-110.1194283
1094.138514	99.90168121	1094.138514	-111.0042032
1094.392701	99.90148473	1094.392701	-111.9002066
1094.647007	99.90128647	1094.647007	-112.8020541
1094.90143	99.90108642	1094.90143	-113.7039027
1095.155973	99.90088454	1095.155973	-114.5994973
1095.410633	99.90068079	1095.410633	-115.482223
1095.665412	99.90047516	1095.665412	-116.3451626
1095.92031	99.90026762	1095.92031	-117.1811591
1096.175326	99.90005815	1096.175326	-117.9828816
1096.430461	99.89984672	1096.430461	-118.7428956
1096.685714	99.89963332	1096.685714	-119.453735
1096.941087	99.89941793	1096.941087	-120.1079768
1097.196578	99.89920055	1097.196578	-120.6983168
1097.452189	99.89898115	1097.452189	-121.2176455
1097.707918	99.89875975	1097.707918	-121.6591238
1097.963767	99.89853633	1097.963767	-122.0162576
1098.219736	99.89831089	1098.219736	-122.2829698
1098.475823	99.89808343	1098.475823	-122.4536701
1098.73203	99.89785397	1098.73203	-122.5233209
1098.988357	99.8976225	1098.988357	-122.4874984
1099.244803	99.89738903	1099.244803	-122.3424495
1099.501369	99.89715359	1099.501369	-122.085142
1099.758054	99.89691617	1099.758054	-121.7133087
1100.01486	99.8966768	1100.01486	-121.2254849
1100.271785	99.8964355	1100.271785	-120.6210376
1100.528831	99.89619228	1100.528831	-119.9001879
1100.785997	99.89594717	1100.785997	-119.0640241
1101.043282	99.89570019	1101.043282	-118.114507
1101.300689	99.89545135	1101.300689	-117.0544664
1101.558215	99.8952007	1101.558215	-115.8875891
1101.815862	99.89494824	1101.815862	-114.6183975
1102.07363	99.894694	1102.07363	-113.2522209
1102.331518	99.89443802	1102.331518	-111.7951573
1102.589527	99.8941803	1102.589527	-110.2540282
1102.847657	99.89392089	1102.847657	-108.6363253
1103.105907	99.89365979	1103.105907	-106.9501502
1103.364279	99.89339703	1103.364279	-105.2041479
1103.622772	99.89313264	1103.622772	-103.4074347
1103.881386	99.89286663	1103.881386	-101.5695203
1104.140121	99.89259902	1104.140121	-99.7002269
1104.398977	99.89232983	1104.398977	-97.8096039
1104.657955	99.89205908	1104.657955	-95.90784084
1104.917054	99.89178677	1104.917054	-94.00517859
1105.176275	99.89151292	1105.176275	-92.11182011
1105.435617	99.89123755	1105.435617	-90.23784168
1105.695082	99.89096066	1105.695082	-88.39310549
1105.954668	99.89068225	1105.954668	-86.58717472
1106.214376	99.89040233	1106.214376	-84.82923178
1106.474206	99.89012091	1106.474206	-83.12800089
1106.734158	99.88983799	1106.734158	-81.49167555
1106.994232	99.88955356	1106.994232	-79.92785194
1107.254429	99.88926763	1107.254429	-78.44346874
1107.514747	99.88898019	1107.514747	-77.04475418
1107.775189	99.88869124	1107.775189	-75.73718066
1108.035752	99.88840078	1108.035752	-74.52542766
1108.296439	99.8881088	1108.296439	-73.41335306
1108.557248	99.88781529	1108.557248	-72.40397322
1108.81818	99.88752024	1108.81818	-71.49945205
1109.079235	99.88722365	1109.079235	-70.70109898
1109.340412	99.88692552	1109.340412	-70.00937585
1109.601713	99.88662583	1109.601713	-69.42391263
1109.863137	99.88632458	1109.863137	-68.94353158
1110.124684	99.88602176	1110.124684	-68.56627959
1110.386354	99.88571736	1110.386354	-68.2894683
1110.648148	99.88541139	1110.648148	-68.10972131
1110.910065	99.88510383	1110.910065	-68.02302808
1111.172106	99.88479469	1111.172106	-68.02480375
1111.434271	99.88448396	1111.434271	-68.10995406
1111.696559	99.88417164	1111.696559	-68.27294475
1111.958971	99.88385773	1111.958971	-68.50787452
1112.221507	99.88354223	1112.221507	-68.80855062
1112.484167	99.88322516	1112.484167	-69.16856629
1112.746951	99.8829065	1112.746951	-69.58137907
1113.009859	99.88258628	1113.009859	-70.04038909
1113.272891	99.88226449	1113.272891	-70.53901642
1113.536048	99.88194114	1113.536048	-71.07077657
1113.799329	99.88161625	1113.799329	-71.62935334
1114.062735	99.88128983	1114.062735	-72.20866809
1114.326266	99.88096189	1114.326266	-72.8029447
1114.589921	99.88063244	1114.589921	-73.40676947
1114.853701	99.8803015	1114.853701	-74.01514529
1115.117605	99.87996908	1115.117605	-74.62353948
1115.381635	99.8796352	1115.381635	-75.2279247
1115.64579	99.87929986	1115.64579	-75.82481258
1115.91007	99.87896309	1115.91007	-76.41127963
1116.174475	99.87862491	1116.174475	-76.9849852
1116.439005	99.87828532	1116.439005	-77.54418131
1116.703661	99.87794433	1116.703661	-78.08771417
1116.968443	99.87760197	1116.968443	-78.61501762
1117.23335	99.87725824	1117.23335	-79.12609836
1117.498383	99.87691315	1117.498383	-79.62151339
1117.763541	99.87656672	1117.763541	-80.10233978
1118.028825	99.87621894	1118.028825	-80.57013738
1118.294236	99.87586982	1118.294236	-81.02690476
1118.559772	99.87551937	1118.559772	-81.47502909
1118.825435	99.87516758	1118.825435	-81.91723053
1119.091223	99.87481446	1119.091223	-82.35650191
1119.357138	99.87446	1119.357138	-82.7960444
1119.62318	99.87410419	1119.62318	-83.23920012
1119.889348	99.87374704	1119.889348	-83.68938237
1120.155642	99.87338851	1120.155642	-84.15000463
1120.422063	99.87302861	1120.422063	-84.62440899
1120.688611	99.87266732	1120.688611	-85.1157952
1120.955286	99.87230461	1120.955286	-85.62715103
1121.222088	99.87194048	1121.222088	-86.16118502
